,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",35035.346707748125
1,"(3, 0, 2, 1, 0, 1)",35041.96256504726
2,"(3, 0, 1, 1, 0, 1)",35043.80162747779
3,"(4, 0, 2, 1, 0, 1)",35045.54665498234
4,"(4, 0, 0, 1, 0, 1)",35053.19284166635
5,"(4, 0, 1, 1, 0, 1)",35053.43619536826
6,"(3, 0, 0, 1, 0, 1)",35060.62705142985
7,"(2, 0, 0, 1, 0, 1)",35061.55846824041
8,"(2, 0, 1, 1, 0, 1)",35062.279350193276
9,"(2, 0, 2, 1, 0, 0)",35931.624235005176
10,"(3, 0, 1, 1, 0, 0)",35933.59488129906
11,"(2, 0, 2, 0, 0, 1)",36074.100224200985
12,"(3, 0, 1, 0, 0, 1)",36075.05299177224
13,"(3, 0, 2, 1, 0, 0)",36227.57574231755
14,"(4, 0, 2, 1, 0, 0)",36228.15052911526
15,"(4, 0, 1, 1, 0, 0)",36241.09259629033
16,"(4, 0, 0, 1, 0, 0)",36255.50442864662
17,"(3, 0, 0, 1, 0, 0)",36313.84566988137
18,"(3, 0, 2, 0, 0, 1)",36356.59985433846
19,"(4, 0, 2, 0, 0, 1)",36357.78130570417
20,"(2, 0, 1, 1, 0, 0)",36361.954991506034
21,"(2, 0, 0, 1, 0, 0)",36369.2710081091
22,"(4, 0, 1, 0, 0, 1)",36396.3617475451
23,"(4, 0, 0, 0, 0, 1)",36402.43851497748
24,"(2, 0, 2, 0, 0, 0)",36430.88216970743
25,"(3, 0, 0, 0, 0, 1)",36476.60975356669
26,"(2, 0, 1, 0, 0, 1)",36528.28628257387
27,"(2, 0, 0, 0, 0, 1)",36539.313414686105
28,"(4, 0, 2, 0, 0, 0)",36579.70312536145
29,"(3, 0, 2, 0, 0, 0)",36594.947393713606
30,"(4, 0, 0, 0, 0, 0)",36740.46428237527
31,"(4, 0, 1, 0, 0, 0)",36741.52043619088
32,"(3, 0, 1, 0, 0, 0)",36780.31092680976
33,"(3, 0, 0, 0, 0, 0)",36836.35935263897
34,"(2, 0, 1, 0, 0, 0)",36895.34916016103
35,"(2, 0, 0, 0, 0, 0)",36915.29421103736
