,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",26427.684259556318
1,"(3, 0, 1, 1, 0, 1)",26429.921831148647
2,"(4, 0, 0, 1, 0, 1)",26429.99715868789
3,"(4, 0, 1, 1, 0, 1)",26431.041602788446
4,"(3, 0, 2, 1, 0, 1)",26431.76605727765
5,"(2, 0, 2, 1, 0, 1)",26432.713645780976
6,"(4, 0, 2, 1, 0, 1)",26434.27370910565
7,"(3, 0, 0, 1, 0, 1)",26434.3318262687
8,"(2, 0, 0, 1, 0, 1)",26467.931712501
9,"(4, 0, 2, 1, 0, 0)",27243.170467520275
10,"(2, 0, 1, 1, 0, 0)",27243.51285148979
11,"(4, 0, 0, 1, 0, 0)",27243.817575384433
12,"(4, 0, 1, 1, 0, 0)",27244.74540942146
13,"(3, 0, 1, 1, 0, 0)",27245.111957014655
14,"(3, 0, 2, 1, 0, 0)",27246.51830837065
15,"(2, 0, 2, 1, 0, 0)",27247.20396248662
16,"(3, 0, 0, 1, 0, 0)",27253.052672384925
17,"(2, 0, 0, 1, 0, 0)",27277.80663078379
18,"(4, 0, 2, 0, 0, 1)",27315.35111375492
19,"(4, 0, 0, 0, 0, 1)",27316.102831605418
20,"(4, 0, 1, 0, 0, 1)",27317.00259029049
21,"(2, 0, 1, 0, 0, 1)",27319.388395813356
22,"(3, 0, 1, 0, 0, 1)",27319.6336313498
23,"(3, 0, 2, 0, 0, 1)",27319.87608707601
24,"(2, 0, 2, 0, 0, 1)",27321.7778664041
25,"(3, 0, 0, 0, 0, 1)",27330.14512216326
26,"(2, 0, 0, 0, 0, 1)",27350.344087567475
27,"(4, 0, 2, 0, 0, 0)",27546.395140057863
28,"(4, 0, 0, 0, 0, 0)",27548.655591954575
29,"(4, 0, 1, 0, 0, 0)",27549.030456140794
30,"(3, 0, 2, 0, 0, 0)",27553.934081118
31,"(3, 0, 1, 0, 0, 0)",27558.14951236119
32,"(2, 0, 2, 0, 0, 0)",27559.009847240224
33,"(2, 0, 1, 0, 0, 0)",27562.901970589744
34,"(3, 0, 0, 0, 0, 0)",27574.01459132533
35,"(2, 0, 0, 0, 0, 0)",27586.99149553428
