,parameters,aic
0,"(3, 0, 2, 0, 0, 0)",12.0
1,"(4, 0, 0, 1, 0, 1)",25868.386662817273
2,"(3, 0, 1, 1, 0, 1)",25868.64884155326
3,"(3, 0, 0, 1, 0, 1)",25869.41360320983
4,"(2, 0, 1, 1, 0, 1)",25871.972236138445
5,"(2, 0, 2, 1, 0, 1)",25874.0160801435
6,"(2, 0, 0, 1, 0, 1)",25874.258671043975
7,"(4, 0, 1, 1, 0, 1)",25876.685262228053
8,"(3, 0, 2, 1, 0, 1)",25893.577928466206
9,"(4, 0, 2, 1, 0, 0)",27004.133246012538
10,"(3, 0, 2, 1, 0, 0)",27005.22974917371
11,"(3, 0, 1, 1, 0, 0)",27006.936815806308
12,"(2, 0, 2, 1, 0, 0)",27008.35532581116
13,"(4, 0, 1, 1, 0, 0)",27009.666090930856
14,"(2, 0, 1, 1, 0, 0)",27035.117415076147
15,"(3, 0, 1, 0, 0, 1)",27192.456225075406
16,"(2, 0, 2, 0, 0, 1)",27193.858655581786
17,"(3, 0, 2, 0, 0, 1)",27195.1040522123
18,"(2, 0, 1, 0, 0, 1)",27195.797377668732
19,"(4, 0, 2, 0, 0, 1)",27199.09113316306
20,"(4, 0, 1, 0, 0, 1)",27207.937205807462
21,"(4, 0, 0, 1, 0, 0)",27444.256262491683
22,"(3, 0, 0, 1, 0, 0)",27453.571628605896
23,"(2, 0, 0, 1, 0, 0)",27516.546125727673
24,"(3, 0, 0, 0, 0, 1)",27635.552354395928
25,"(4, 0, 0, 0, 0, 1)",27635.732017908504
26,"(2, 0, 0, 0, 0, 1)",27674.305194093453
27,"(4, 0, 1, 0, 0, 0)",28044.857114209673
28,"(4, 0, 2, 0, 0, 0)",28047.055824388186
29,"(2, 0, 2, 0, 0, 0)",28051.389027552133
30,"(3, 0, 0, 0, 0, 0)",28051.601035238607
31,"(3, 0, 1, 0, 0, 0)",28051.62451519769
32,"(4, 0, 0, 0, 0, 0)",28052.424228415617
33,"(2, 0, 0, 0, 0, 0)",28066.01320833363
34,"(2, 0, 1, 0, 0, 0)",28067.493894889052
