,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",28102.47920877316
1,"(2, 0, 2, 1, 0, 1)",28105.251918351045
2,"(4, 0, 0, 1, 0, 1)",28108.38215665206
3,"(3, 0, 1, 1, 0, 1)",28108.46550525306
4,"(2, 0, 1, 1, 0, 1)",28108.576433164195
5,"(3, 0, 0, 1, 0, 1)",28108.770164723264
6,"(4, 0, 1, 1, 0, 1)",28110.270897044742
7,"(4, 0, 2, 1, 0, 1)",28110.30213072541
8,"(2, 0, 0, 1, 0, 1)",28135.28075716361
9,"(3, 0, 2, 1, 0, 0)",28632.259483107002
10,"(2, 0, 2, 1, 0, 0)",28635.151854518714
11,"(4, 0, 1, 1, 0, 0)",28644.884422234965
12,"(2, 0, 2, 0, 0, 1)",28660.66413654071
13,"(3, 0, 1, 1, 0, 0)",28661.9628233363
14,"(3, 0, 2, 0, 0, 1)",28662.191284892044
15,"(4, 0, 2, 1, 0, 0)",28665.00529101611
16,"(4, 0, 1, 0, 0, 1)",28669.594565025975
17,"(3, 0, 1, 0, 0, 1)",28690.632283609273
18,"(4, 0, 2, 0, 0, 1)",28695.00779324238
19,"(3, 0, 2, 0, 0, 0)",28764.028723190386
20,"(2, 0, 2, 0, 0, 0)",28765.99245132855
21,"(4, 0, 1, 0, 0, 0)",28768.983256662832
22,"(3, 0, 1, 0, 0, 0)",28798.805962525643
23,"(4, 0, 2, 0, 0, 0)",28802.729788785968
24,"(4, 0, 0, 1, 0, 0)",28995.952142132723
25,"(3, 0, 0, 1, 0, 0)",29005.150272506922
26,"(4, 0, 0, 0, 0, 1)",29031.022497922102
27,"(3, 0, 0, 0, 0, 1)",29041.058735500974
28,"(2, 0, 1, 1, 0, 0)",29074.06749730758
29,"(2, 0, 1, 0, 0, 1)",29114.711443341977
30,"(2, 0, 0, 1, 0, 0)",29133.09869816178
31,"(4, 0, 0, 0, 0, 0)",29152.37740241469
32,"(3, 0, 0, 0, 0, 0)",29163.48221125015
33,"(2, 0, 0, 0, 0, 1)",29177.432275647065
34,"(2, 0, 1, 0, 0, 0)",29245.386445473767
35,"(2, 0, 0, 0, 0, 0)",29318.252051488984
