,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",27566.18730216906
1,"(3, 0, 1, 1, 0, 1)",27571.403764732997
2,"(4, 0, 1, 1, 0, 1)",27572.149283273902
3,"(3, 0, 0, 1, 0, 1)",27572.338849920157
4,"(2, 0, 1, 1, 0, 1)",27573.445697651543
5,"(4, 0, 0, 1, 0, 1)",27574.350104600377
6,"(2, 0, 2, 1, 0, 1)",27583.21912435104
7,"(2, 0, 0, 1, 0, 1)",27591.524857958786
8,"(4, 0, 1, 1, 0, 0)",28341.042019733115
9,"(2, 0, 2, 1, 0, 0)",28349.50861023182
10,"(3, 0, 1, 1, 0, 0)",28357.714819203156
11,"(4, 0, 2, 1, 0, 0)",28364.42884241565
12,"(3, 0, 2, 1, 0, 0)",28374.251786394598
13,"(4, 0, 1, 0, 0, 1)",28500.90929182938
14,"(2, 0, 2, 0, 0, 1)",28503.076462412962
15,"(3, 0, 1, 0, 0, 1)",28511.313624698036
16,"(4, 0, 2, 0, 0, 1)",28519.41538894295
17,"(3, 0, 2, 0, 0, 1)",28538.03777250268
18,"(4, 0, 0, 1, 0, 0)",28748.656844340294
19,"(3, 0, 0, 1, 0, 0)",28768.00086741629
20,"(2, 0, 0, 1, 0, 0)",28883.313901472924
21,"(2, 0, 1, 1, 0, 0)",28884.51592549081
22,"(4, 0, 2, 0, 0, 0)",28895.35316269675
23,"(4, 0, 1, 0, 0, 0)",28898.532777835233
24,"(2, 0, 2, 0, 0, 0)",28901.263348760203
25,"(3, 0, 1, 0, 0, 0)",28911.674588686947
26,"(4, 0, 0, 0, 0, 1)",28940.028962643628
27,"(3, 0, 2, 0, 0, 0)",28953.75278256906
28,"(3, 0, 0, 0, 0, 1)",28964.316176125107
29,"(2, 0, 1, 0, 0, 1)",29089.534572275334
30,"(2, 0, 0, 0, 0, 1)",29096.18723738813
31,"(4, 0, 0, 0, 0, 0)",29365.382619683634
32,"(3, 0, 0, 0, 0, 0)",29394.261923801343
33,"(2, 0, 1, 0, 0, 0)",29522.307585359464
34,"(2, 0, 0, 0, 0, 0)",29540.422423609878
