,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",30177.318876470243
1,"(4, 0, 0, 1, 0, 1)",30177.76355063451
2,"(3, 0, 0, 1, 0, 1)",30179.932447961295
3,"(4, 0, 1, 1, 0, 1)",30180.003753492103
4,"(3, 0, 1, 1, 0, 1)",30180.154563629516
5,"(3, 0, 2, 1, 0, 1)",30182.431156630406
6,"(4, 0, 2, 1, 0, 1)",30187.327434679435
7,"(2, 0, 1, 1, 0, 1)",30191.400331086035
8,"(2, 0, 0, 1, 0, 1)",30203.046765261286
9,"(2, 0, 2, 1, 0, 0)",31012.358060950464
10,"(4, 0, 0, 1, 0, 0)",31270.52189825436
11,"(3, 0, 0, 1, 0, 0)",31270.567981940123
12,"(3, 0, 1, 1, 0, 0)",31270.700349886738
13,"(4, 0, 1, 1, 0, 0)",31270.969460738652
14,"(4, 0, 2, 1, 0, 0)",31274.56000698369
15,"(3, 0, 2, 1, 0, 0)",31276.47784664814
16,"(2, 0, 1, 1, 0, 0)",31294.153220371543
17,"(2, 0, 0, 1, 0, 0)",31316.674848886385
18,"(3, 0, 0, 0, 0, 1)",31410.088774158223
19,"(3, 0, 2, 0, 0, 1)",31411.681556831776
20,"(4, 0, 0, 0, 0, 1)",31412.08596812139
21,"(3, 0, 1, 0, 0, 1)",31412.08680666848
22,"(4, 0, 1, 0, 0, 1)",31412.559032290555
23,"(4, 0, 2, 0, 0, 1)",31413.660742390064
24,"(2, 0, 2, 0, 0, 1)",31414.493185666885
25,"(2, 0, 1, 0, 0, 1)",31427.156849147952
26,"(2, 0, 0, 0, 0, 1)",31454.24847957314
27,"(4, 0, 2, 0, 0, 0)",31631.046225906794
28,"(3, 0, 2, 0, 0, 0)",31738.356323946122
29,"(4, 0, 1, 0, 0, 0)",31740.22209225939
30,"(4, 0, 0, 0, 0, 0)",31741.10788516514
31,"(3, 0, 1, 0, 0, 0)",31743.183121347298
32,"(3, 0, 0, 0, 0, 0)",31743.63771726044
33,"(2, 0, 2, 0, 0, 0)",31745.996829370844
34,"(2, 0, 1, 0, 0, 0)",31750.733784382606
35,"(2, 0, 0, 0, 0, 0)",31787.078724098446
