,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",23894.555730859967
1,"(3, 0, 1, 1, 0, 1)",23896.246209684403
2,"(4, 0, 0, 1, 0, 1)",23896.889261225493
3,"(4, 0, 1, 1, 0, 1)",23898.274342397508
4,"(4, 0, 2, 1, 0, 1)",23903.946842422076
5,"(3, 0, 2, 1, 0, 1)",23904.584069026834
6,"(2, 0, 2, 1, 0, 1)",23907.181019463733
7,"(2, 0, 1, 1, 0, 1)",23911.037951278777
8,"(2, 0, 0, 1, 0, 1)",23948.790421837763
9,"(3, 0, 0, 1, 0, 0)",24889.938204332015
10,"(3, 0, 1, 1, 0, 0)",24891.78180312872
11,"(4, 0, 0, 1, 0, 0)",24891.790731614557
12,"(2, 0, 2, 1, 0, 0)",24892.909984208996
13,"(3, 0, 2, 1, 0, 0)",24893.736365918656
14,"(4, 0, 1, 1, 0, 0)",24893.872669190147
15,"(4, 0, 2, 1, 0, 0)",24894.184920518313
16,"(2, 0, 1, 1, 0, 0)",24919.73395971701
17,"(3, 0, 0, 0, 0, 1)",24964.87009052548
18,"(4, 0, 0, 0, 0, 1)",24966.779689467974
19,"(3, 0, 1, 0, 0, 1)",24966.789362927957
20,"(3, 0, 2, 0, 0, 1)",24968.618564824228
21,"(4, 0, 1, 0, 0, 1)",24968.812092729084
22,"(2, 0, 2, 0, 0, 1)",24969.12706488736
23,"(4, 0, 2, 0, 0, 1)",24969.51014095863
24,"(2, 0, 0, 1, 0, 0)",24969.95269764023
25,"(2, 0, 1, 0, 0, 1)",24985.853831808523
26,"(2, 0, 0, 0, 0, 1)",25034.994619141813
27,"(4, 0, 2, 0, 0, 0)",25174.259292573926
28,"(4, 0, 0, 0, 0, 0)",25183.2118024653
29,"(3, 0, 0, 0, 0, 0)",25183.773305938365
30,"(3, 0, 1, 0, 0, 0)",25184.011245499954
31,"(3, 0, 2, 0, 0, 0)",25184.757855663924
32,"(2, 0, 2, 0, 0, 0)",25186.516384202718
33,"(4, 0, 1, 0, 0, 0)",25186.66488014338
34,"(2, 0, 1, 0, 0, 0)",25192.051877420174
35,"(2, 0, 0, 0, 0, 0)",25241.470730353616
