,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",25784.924298727354
1,"(2, 0, 2, 1, 0, 1)",25787.912439549586
2,"(3, 0, 1, 1, 0, 1)",25789.24843485168
3,"(4, 0, 0, 1, 0, 1)",25790.180399162302
4,"(4, 0, 1, 1, 0, 1)",25791.230600241626
5,"(3, 0, 0, 1, 0, 1)",25791.272823350286
6,"(2, 0, 1, 1, 0, 1)",25792.854249954988
7,"(4, 0, 2, 1, 0, 1)",25793.56859507355
8,"(2, 0, 0, 1, 0, 1)",25799.35333291805
9,"(4, 0, 1, 1, 0, 0)",26286.511125328267
10,"(2, 0, 2, 1, 0, 0)",26286.881332402136
11,"(2, 0, 1, 1, 0, 0)",26287.83184624133
12,"(3, 0, 1, 1, 0, 0)",26287.951985371128
13,"(3, 0, 2, 1, 0, 0)",26290.664309018975
14,"(4, 0, 2, 1, 0, 0)",26291.182853681217
15,"(4, 0, 1, 0, 0, 1)",26359.414526582237
16,"(2, 0, 2, 0, 0, 1)",26360.40805411652
17,"(2, 0, 1, 0, 0, 1)",26360.88528147955
18,"(3, 0, 1, 0, 0, 1)",26361.76559282215
19,"(4, 0, 2, 0, 0, 1)",26364.83233739403
20,"(3, 0, 2, 0, 0, 1)",26368.40619730903
21,"(4, 0, 1, 0, 0, 0)",26586.331964820864
22,"(3, 0, 2, 0, 0, 0)",26587.18909208697
23,"(2, 0, 2, 0, 0, 0)",26587.474519603544
24,"(3, 0, 1, 0, 0, 0)",26587.811460374793
25,"(4, 0, 2, 0, 0, 0)",26588.035425385195
26,"(2, 0, 1, 0, 0, 0)",26589.210608977555
27,"(4, 0, 0, 1, 0, 0)",26741.50658304824
28,"(3, 0, 0, 1, 0, 0)",26766.736623771074
29,"(4, 0, 0, 0, 0, 1)",26837.352257999817
30,"(2, 0, 0, 1, 0, 0)",26859.320770725284
31,"(3, 0, 0, 0, 0, 1)",26870.811735252606
32,"(2, 0, 0, 0, 0, 1)",26973.61592285767
33,"(4, 0, 0, 0, 0, 0)",27078.78590157493
34,"(3, 0, 0, 0, 0, 0)",27121.219640584328
35,"(2, 0, 0, 0, 0, 0)",27229.597746126386
