,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26931.66519228349
1,"(2, 0, 2, 1, 0, 1)",26936.46874825851
2,"(4, 0, 2, 1, 0, 1)",26951.4900361961
3,"(4, 0, 1, 1, 0, 1)",26956.490499179592
4,"(3, 0, 1, 1, 0, 1)",26957.060672103482
5,"(3, 0, 0, 1, 0, 1)",26961.735895638474
6,"(4, 0, 0, 1, 0, 1)",26962.11639146437
7,"(2, 0, 1, 1, 0, 1)",26967.155342164973
8,"(2, 0, 0, 1, 0, 1)",26995.81351626267
9,"(4, 0, 1, 1, 0, 0)",27289.39619224829
10,"(3, 0, 2, 1, 0, 0)",27292.070175417954
11,"(2, 0, 2, 1, 0, 0)",27302.37913451238
12,"(4, 0, 1, 0, 0, 1)",27312.258420753526
13,"(3, 0, 2, 0, 0, 1)",27315.39192829217
14,"(2, 0, 2, 0, 0, 1)",27326.089201692146
15,"(3, 0, 1, 1, 0, 0)",27335.6780768396
16,"(4, 0, 2, 1, 0, 0)",27339.53530425834
17,"(3, 0, 1, 0, 0, 1)",27362.071970126104
18,"(4, 0, 2, 0, 0, 1)",27363.4917875159
19,"(4, 0, 1, 0, 0, 0)",27432.58800196602
20,"(3, 0, 2, 0, 0, 0)",27434.833042009643
21,"(2, 0, 2, 0, 0, 0)",27447.06108752484
22,"(3, 0, 1, 0, 0, 0)",27492.5580189905
23,"(4, 0, 2, 0, 0, 0)",27495.09423851909
24,"(4, 0, 0, 1, 0, 0)",27588.873550709024
25,"(3, 0, 0, 1, 0, 0)",27605.295132066727
26,"(4, 0, 0, 0, 0, 1)",27621.93247242527
27,"(3, 0, 0, 0, 0, 1)",27638.516385940635
28,"(2, 0, 1, 1, 0, 0)",27690.44686242221
29,"(2, 0, 1, 0, 0, 1)",27735.28583118899
30,"(4, 0, 0, 0, 0, 0)",27757.470616159026
31,"(2, 0, 0, 1, 0, 0)",27758.17681460843
32,"(3, 0, 0, 0, 0, 0)",27772.04057244063
33,"(2, 0, 0, 0, 0, 1)",27809.687749269742
34,"(2, 0, 1, 0, 0, 0)",27893.35856093342
35,"(2, 0, 0, 0, 0, 0)",27984.2261984055
