,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",31574.912783636442
1,"(2, 0, 2, 1, 0, 1)",31577.294139007652
2,"(3, 0, 2, 1, 0, 1)",31589.62274592831
3,"(4, 0, 1, 1, 0, 1)",31592.1479230379
4,"(3, 0, 1, 1, 0, 1)",31594.795428176647
5,"(3, 0, 0, 1, 0, 1)",31596.919187820557
6,"(4, 0, 0, 1, 0, 1)",31598.584279128587
7,"(2, 0, 1, 1, 0, 1)",31599.316204832274
8,"(2, 0, 0, 1, 0, 1)",31608.98631195722
9,"(2, 0, 2, 1, 0, 0)",32136.721257163324
10,"(4, 0, 1, 1, 0, 0)",32139.048017273133
11,"(3, 0, 1, 1, 0, 0)",32142.16733124666
12,"(4, 0, 2, 1, 0, 0)",32147.423436113564
13,"(3, 0, 1, 0, 0, 1)",32204.302405600858
14,"(4, 0, 1, 0, 0, 1)",32205.718819867558
15,"(4, 0, 2, 0, 0, 1)",32212.137344652645
16,"(2, 0, 2, 0, 0, 1)",32216.070051544877
17,"(3, 0, 2, 1, 0, 0)",32258.39464749835
18,"(3, 0, 2, 0, 0, 1)",32327.48118560033
19,"(3, 0, 1, 0, 0, 0)",32403.858725722563
20,"(4, 0, 1, 0, 0, 0)",32404.057391368286
21,"(2, 0, 2, 0, 0, 0)",32406.869489121444
22,"(4, 0, 2, 0, 0, 0)",32408.205251639618
23,"(3, 0, 2, 0, 0, 0)",32418.928952041486
24,"(4, 0, 0, 1, 0, 0)",32574.586818022148
25,"(3, 0, 0, 1, 0, 0)",32597.5314310742
26,"(2, 0, 1, 1, 0, 0)",32657.3566384798
27,"(4, 0, 0, 0, 0, 1)",32665.13185219542
28,"(3, 0, 0, 0, 0, 1)",32688.985154408245
29,"(2, 0, 0, 1, 0, 0)",32691.85596845787
30,"(2, 0, 1, 0, 0, 1)",32749.46697932512
31,"(2, 0, 0, 0, 0, 1)",32787.145699148794
32,"(4, 0, 0, 0, 0, 0)",32903.410835795126
33,"(3, 0, 0, 0, 0, 0)",32927.21716252548
34,"(2, 0, 1, 0, 0, 0)",32981.44883757291
35,"(2, 0, 0, 0, 0, 0)",33023.523847508346
