,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",30523.268420471544
1,"(4, 0, 0, 1, 0, 1)",30531.266092779915
2,"(3, 0, 2, 1, 0, 1)",30531.80585770579
3,"(3, 0, 0, 1, 0, 1)",30531.870488251865
4,"(2, 0, 0, 1, 0, 1)",30531.927830635275
5,"(4, 0, 1, 1, 0, 1)",30532.84278934059
6,"(2, 0, 2, 1, 0, 1)",30534.93846678044
7,"(3, 0, 1, 1, 0, 1)",30535.890753355266
8,"(4, 0, 2, 1, 0, 1)",30538.47996097037
9,"(2, 0, 1, 1, 0, 0)",31188.57022800398
10,"(3, 0, 2, 1, 0, 0)",31192.940937929674
11,"(3, 0, 1, 1, 0, 0)",31194.472741765025
12,"(4, 0, 2, 1, 0, 0)",31195.3720805003
13,"(2, 0, 1, 0, 0, 1)",31229.98715718453
14,"(2, 0, 2, 1, 0, 0)",31556.326935205125
15,"(3, 0, 0, 1, 0, 0)",31556.422613894345
16,"(4, 0, 0, 1, 0, 0)",31557.45223957
17,"(4, 0, 1, 1, 0, 0)",31559.716761996544
18,"(2, 0, 0, 1, 0, 0)",31580.403221929922
19,"(3, 0, 0, 0, 0, 1)",31597.313209798
20,"(2, 0, 2, 0, 0, 1)",31598.733578537835
21,"(3, 0, 1, 0, 0, 1)",31598.934824073312
22,"(4, 0, 0, 0, 0, 1)",31599.013882508385
23,"(3, 0, 2, 0, 0, 1)",31600.71585317723
24,"(4, 0, 1, 0, 0, 1)",31601.12903937441
25,"(4, 0, 2, 0, 0, 1)",31602.90286804047
26,"(2, 0, 0, 0, 0, 1)",31616.755340750176
27,"(3, 0, 2, 0, 0, 0)",31750.521201070045
28,"(3, 0, 0, 0, 0, 0)",31752.754014232825
29,"(4, 0, 0, 0, 0, 0)",31754.35999273814
30,"(3, 0, 1, 0, 0, 0)",31754.45616293714
31,"(2, 0, 2, 0, 0, 0)",31754.857174981775
32,"(2, 0, 1, 0, 0, 0)",31756.343496387275
33,"(4, 0, 1, 0, 0, 0)",31756.515336271448
34,"(4, 0, 2, 0, 0, 0)",31758.437203027977
35,"(2, 0, 0, 0, 0, 0)",31762.724622807997
