,parameters,aic
0,"(4, 0, 1, 1, 0, 1)",25829.09441106074
1,"(4, 0, 0, 1, 0, 1)",25839.834109743857
2,"(3, 0, 0, 1, 0, 1)",25841.437728109486
3,"(3, 0, 1, 1, 0, 1)",25843.067036185617
4,"(2, 0, 0, 1, 0, 1)",25862.348059553777
5,"(2, 0, 2, 1, 0, 1)",25862.647345150806
6,"(4, 0, 2, 1, 0, 1)",25878.85974462551
7,"(3, 0, 2, 1, 0, 1)",25890.30424250486
8,"(2, 0, 1, 1, 0, 1)",25896.67068162721
9,"(3, 0, 0, 1, 0, 0)",27045.703827898516
10,"(3, 0, 2, 1, 0, 0)",27046.216145187624
11,"(4, 0, 0, 1, 0, 0)",27046.39493414054
12,"(3, 0, 1, 1, 0, 0)",27046.84878260425
13,"(4, 0, 1, 1, 0, 0)",27047.028802490106
14,"(4, 0, 2, 1, 0, 0)",27047.487371216626
15,"(2, 0, 2, 1, 0, 0)",27050.002582692683
16,"(2, 0, 1, 1, 0, 0)",27088.295612906168
17,"(2, 0, 0, 1, 0, 0)",27093.572196298363
18,"(4, 0, 2, 0, 0, 1)",27111.126863190588
19,"(4, 0, 1, 0, 0, 1)",27114.66547894778
20,"(3, 0, 2, 0, 0, 1)",27116.338344825144
21,"(4, 0, 0, 0, 0, 1)",27116.63734230307
22,"(3, 0, 1, 0, 0, 1)",27119.094413908966
23,"(3, 0, 0, 0, 0, 1)",27120.00491125095
24,"(2, 0, 2, 0, 0, 1)",27122.07187039654
25,"(2, 0, 1, 0, 0, 1)",27138.644989782108
26,"(2, 0, 0, 0, 0, 1)",27157.236025002756
27,"(4, 0, 2, 0, 0, 0)",27259.982572239005
28,"(4, 0, 1, 0, 0, 0)",27270.063677030324
29,"(4, 0, 0, 0, 0, 0)",27277.226965229886
30,"(3, 0, 2, 0, 0, 0)",27283.433299618257
31,"(3, 0, 1, 0, 0, 0)",27287.48470892329
32,"(2, 0, 2, 0, 0, 0)",27289.26932889307
33,"(3, 0, 0, 0, 0, 0)",27293.142999163545
34,"(2, 0, 1, 0, 0, 0)",27293.894639927803
35,"(2, 0, 0, 0, 0, 0)",27317.49485546618
