,parameters,aic
0,"(4, 0, 2, 1, 0, 0)",16.0
1,"(3, 0, 0, 1, 0, 1)",26704.255681996994
2,"(2, 0, 1, 1, 0, 1)",26704.367487114894
3,"(4, 0, 0, 1, 0, 1)",26706.166851306716
4,"(2, 0, 2, 1, 0, 1)",26706.27747885649
5,"(3, 0, 2, 1, 0, 1)",26707.519599848456
6,"(4, 0, 1, 1, 0, 1)",26708.207642925845
7,"(2, 0, 0, 1, 0, 1)",26710.630845390493
8,"(3, 0, 1, 1, 0, 1)",26713.70931714261
9,"(4, 0, 2, 1, 0, 1)",26719.32320481799
10,"(2, 0, 2, 1, 0, 0)",27526.48903049374
11,"(3, 0, 1, 1, 0, 0)",27527.716764756107
12,"(4, 0, 1, 1, 0, 0)",27531.466597841514
13,"(3, 0, 2, 1, 0, 0)",27650.949620070078
14,"(4, 0, 2, 0, 0, 1)",27671.247836364008
15,"(2, 0, 2, 0, 0, 1)",27692.043019606186
16,"(4, 0, 1, 0, 0, 1)",27692.649408783727
17,"(3, 0, 1, 0, 0, 1)",27693.751479184863
18,"(3, 0, 2, 0, 0, 1)",27799.076475305046
19,"(4, 0, 0, 1, 0, 0)",27959.449914953144
20,"(3, 0, 0, 1, 0, 0)",28003.243407108734
21,"(2, 0, 1, 1, 0, 0)",28054.50517852606
22,"(4, 0, 2, 0, 0, 0)",28078.52962517553
23,"(2, 0, 0, 1, 0, 0)",28079.967375632634
24,"(2, 0, 2, 0, 0, 0)",28113.252665416374
25,"(4, 0, 1, 0, 0, 0)",28115.65465583329
26,"(3, 0, 1, 0, 0, 0)",28115.940457678837
27,"(4, 0, 0, 0, 0, 1)",28175.970907246916
28,"(3, 0, 2, 0, 0, 0)",28226.92039786398
29,"(3, 0, 0, 0, 0, 1)",28231.665816546734
30,"(2, 0, 1, 0, 0, 1)",28302.041410032827
31,"(2, 0, 0, 0, 0, 1)",28334.327040685635
32,"(4, 0, 0, 0, 0, 0)",28666.408249772277
33,"(3, 0, 0, 0, 0, 0)",28732.112502477434
34,"(2, 0, 1, 0, 0, 0)",28818.640435187688
35,"(2, 0, 0, 0, 0, 0)",28862.075923858723
