,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",29308.896789633054
1,"(3, 0, 0, 1, 0, 1)",29342.234723225378
2,"(2, 0, 1, 1, 0, 1)",29342.448006173974
3,"(3, 0, 1, 1, 0, 1)",29343.75769057511
4,"(4, 0, 0, 1, 0, 1)",29344.023235589553
5,"(2, 0, 2, 1, 0, 1)",29344.337026096175
6,"(2, 0, 0, 1, 0, 1)",29344.425082785925
7,"(4, 0, 1, 1, 0, 1)",29345.737398820438
8,"(4, 0, 2, 1, 0, 1)",29348.653376810445
9,"(3, 0, 1, 1, 0, 0)",29862.541302190642
10,"(3, 0, 2, 1, 0, 0)",29864.150662673066
11,"(3, 0, 2, 0, 0, 1)",29940.717286402585
12,"(3, 0, 0, 1, 0, 0)",30101.252857259737
13,"(2, 0, 1, 1, 0, 0)",30101.931163238183
14,"(4, 0, 0, 1, 0, 0)",30103.03200679173
15,"(2, 0, 2, 1, 0, 0)",30103.85624686777
16,"(4, 0, 1, 1, 0, 0)",30105.22723312586
17,"(4, 0, 2, 1, 0, 0)",30111.219194696358
18,"(2, 0, 0, 1, 0, 0)",30111.50768738362
19,"(4, 0, 2, 0, 0, 1)",30128.931970625537
20,"(4, 0, 1, 0, 0, 1)",30207.262981869528
21,"(2, 0, 1, 0, 0, 1)",30211.70735097841
22,"(3, 0, 0, 0, 0, 1)",30211.786793264866
23,"(2, 0, 2, 0, 0, 1)",30213.70719534998
24,"(3, 0, 1, 0, 0, 1)",30213.75438925273
25,"(4, 0, 0, 0, 0, 1)",30213.759913988953
26,"(2, 0, 0, 0, 0, 1)",30221.480055248423
27,"(2, 0, 1, 0, 0, 0)",30492.804908773374
28,"(4, 0, 1, 0, 0, 0)",30492.927199736507
29,"(3, 0, 1, 0, 0, 0)",30493.015251463705
30,"(3, 0, 0, 0, 0, 0)",30493.70178521539
31,"(2, 0, 2, 0, 0, 0)",30494.541747169802
32,"(4, 0, 0, 0, 0, 0)",30494.84840268814
33,"(4, 0, 2, 0, 0, 0)",30494.953750984852
34,"(3, 0, 2, 0, 0, 0)",30496.617467481276
35,"(2, 0, 0, 0, 0, 0)",30504.08017519773
