,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",31211.87798589199
1,"(4, 0, 2, 1, 0, 1)",31217.34881687463
2,"(3, 0, 1, 1, 0, 1)",31227.865486747265
3,"(4, 0, 1, 1, 0, 1)",31237.590627540892
4,"(2, 0, 2, 1, 0, 1)",31238.535519075907
5,"(3, 0, 0, 1, 0, 1)",31239.220109767095
6,"(2, 0, 1, 1, 0, 1)",31239.922210758017
7,"(4, 0, 0, 1, 0, 1)",31240.954712230243
8,"(2, 0, 0, 1, 0, 1)",31257.196103167305
9,"(2, 0, 2, 1, 0, 0)",31789.86506916232
10,"(3, 0, 1, 1, 0, 0)",31790.619033751
11,"(4, 0, 2, 1, 0, 0)",31793.55084372322
12,"(4, 0, 1, 1, 0, 0)",31805.77918957517
13,"(3, 0, 1, 0, 0, 1)",31833.626522370225
14,"(2, 0, 2, 0, 0, 1)",31834.74248317777
15,"(4, 0, 1, 0, 0, 1)",31836.3268806894
16,"(4, 0, 2, 0, 0, 1)",31837.361177576873
17,"(3, 0, 2, 1, 0, 0)",31889.711172216175
18,"(3, 0, 2, 0, 0, 1)",31947.704588590514
19,"(3, 0, 1, 0, 0, 0)",31990.804353536947
20,"(4, 0, 1, 0, 0, 0)",31992.706437335743
21,"(4, 0, 2, 0, 0, 0)",31994.759930081193
22,"(2, 0, 2, 0, 0, 0)",31996.267086376414
23,"(3, 0, 2, 0, 0, 0)",32139.32144593807
24,"(4, 0, 0, 1, 0, 0)",32280.7658342105
25,"(3, 0, 0, 1, 0, 0)",32301.4387133953
26,"(4, 0, 0, 0, 0, 1)",32347.06707553051
27,"(2, 0, 1, 1, 0, 0)",32353.698801709812
28,"(3, 0, 0, 0, 0, 1)",32371.039659283295
29,"(2, 0, 0, 1, 0, 0)",32380.208302775223
30,"(2, 0, 1, 0, 0, 1)",32421.166250165432
31,"(2, 0, 0, 0, 0, 1)",32450.24739206045
32,"(4, 0, 0, 0, 0, 0)",32538.927535595354
33,"(3, 0, 0, 0, 0, 0)",32568.33623974638
34,"(2, 0, 1, 0, 0, 0)",32612.52373560775
35,"(2, 0, 0, 0, 0, 0)",32647.238897060026
