,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",26176.793172123762
1,"(3, 0, 2, 1, 0, 1)",26178.190194329844
2,"(4, 0, 1, 1, 0, 1)",26178.777462152502
3,"(3, 0, 1, 1, 0, 1)",26179.381936605358
4,"(3, 0, 0, 1, 0, 1)",26181.734887593873
5,"(2, 0, 1, 1, 0, 1)",26183.96134013457
6,"(2, 0, 2, 1, 0, 1)",26184.83252416158
7,"(4, 0, 2, 1, 0, 1)",26185.454757661475
8,"(2, 0, 0, 1, 0, 1)",26188.336140409898
9,"(2, 0, 2, 1, 0, 0)",26612.020855694063
10,"(4, 0, 1, 1, 0, 0)",26614.352986645583
11,"(3, 0, 1, 1, 0, 0)",26618.901534193355
12,"(4, 0, 2, 1, 0, 0)",26623.565971116965
13,"(2, 0, 2, 0, 0, 1)",26667.558331146905
14,"(4, 0, 1, 0, 0, 1)",26668.123442300122
15,"(3, 0, 1, 0, 0, 1)",26674.67883187564
16,"(3, 0, 2, 1, 0, 0)",26675.03180357357
17,"(4, 0, 2, 0, 0, 1)",26680.32730567769
18,"(3, 0, 2, 0, 0, 1)",26723.01629481467
19,"(4, 0, 1, 0, 0, 0)",26885.759224773377
20,"(2, 0, 2, 0, 0, 0)",26886.82130185125
21,"(3, 0, 1, 0, 0, 0)",26896.50640465254
22,"(4, 0, 2, 0, 0, 0)",26903.367856920893
23,"(4, 0, 0, 1, 0, 0)",26997.896829307698
24,"(3, 0, 0, 1, 0, 0)",27001.971836523542
25,"(2, 0, 1, 1, 0, 0)",27078.04555923314
26,"(4, 0, 0, 0, 0, 1)",27078.36811939936
27,"(3, 0, 0, 0, 0, 1)",27084.090938443027
28,"(2, 0, 0, 1, 0, 0)",27091.233418096872
29,"(2, 0, 1, 0, 0, 1)",27173.36243219925
30,"(2, 0, 0, 0, 0, 1)",27187.567217281296
31,"(4, 0, 0, 0, 0, 0)",27332.50781245348
32,"(3, 0, 0, 0, 0, 0)",27337.906648747427
33,"(3, 0, 2, 0, 0, 0)",27368.11844866598
34,"(2, 0, 1, 0, 0, 0)",27442.52044247995
35,"(2, 0, 0, 0, 0, 0)",27463.35007917627
