,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",28978.815513880116
1,"(3, 0, 2, 1, 0, 1)",28984.09972441266
2,"(3, 0, 0, 1, 0, 1)",28986.906029913982
3,"(4, 0, 1, 1, 0, 1)",28990.084747409972
4,"(2, 0, 2, 1, 0, 1)",28990.865664301436
5,"(2, 0, 0, 1, 0, 1)",28996.582833396606
6,"(3, 0, 1, 1, 0, 1)",28996.745206230895
7,"(2, 0, 1, 1, 0, 1)",28997.42863320285
8,"(4, 0, 1, 1, 0, 0)",29673.392829854183
9,"(2, 0, 2, 1, 0, 0)",29677.043259017068
10,"(3, 0, 1, 1, 0, 0)",29679.30431624167
11,"(4, 0, 2, 1, 0, 0)",29680.962088566008
12,"(3, 0, 2, 1, 0, 0)",29684.639109357322
13,"(2, 0, 1, 1, 0, 0)",29685.173869859354
14,"(2, 0, 2, 0, 0, 1)",29763.108149816937
15,"(4, 0, 1, 0, 0, 1)",29763.57764259375
16,"(3, 0, 1, 0, 0, 1)",29764.975938010455
17,"(4, 0, 2, 0, 0, 1)",29767.607598310176
18,"(3, 0, 2, 0, 0, 1)",29772.065645223713
19,"(2, 0, 1, 0, 0, 1)",29776.812001037775
20,"(2, 0, 2, 0, 0, 0)",30068.516869448453
21,"(4, 0, 1, 0, 0, 0)",30069.18524222768
22,"(3, 0, 1, 0, 0, 0)",30070.425427839822
23,"(4, 0, 2, 0, 0, 0)",30073.629385113785
24,"(3, 0, 2, 0, 0, 0)",30090.824938805985
25,"(2, 0, 1, 0, 0, 0)",30092.70521455259
26,"(4, 0, 0, 1, 0, 0)",30095.34363356594
27,"(3, 0, 0, 1, 0, 0)",30153.258835710123
28,"(4, 0, 0, 0, 0, 1)",30226.037087995755
29,"(2, 0, 0, 1, 0, 0)",30257.583916632015
30,"(3, 0, 0, 0, 0, 1)",30285.169729177014
31,"(2, 0, 0, 0, 0, 1)",30403.18571550562
32,"(4, 0, 0, 0, 0, 0)",30578.649003457962
33,"(3, 0, 0, 0, 0, 0)",30636.710378642423
34,"(2, 0, 0, 0, 0, 0)",30759.103043604824
