,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",27138.09696493031
1,"(2, 0, 1, 1, 0, 1)",27138.528058646483
2,"(4, 0, 0, 1, 0, 1)",27138.765921961964
3,"(4, 0, 1, 1, 0, 1)",27139.266799721674
4,"(3, 0, 1, 1, 0, 1)",27140.375422548823
5,"(3, 0, 0, 1, 0, 1)",27140.52201852779
6,"(3, 0, 2, 1, 0, 1)",27140.864164662835
7,"(2, 0, 0, 1, 0, 1)",27146.787963902894
8,"(4, 0, 2, 1, 0, 1)",27150.746508671335
9,"(3, 0, 1, 1, 0, 0)",27576.67635407199
10,"(4, 0, 1, 1, 0, 0)",27577.540328152896
11,"(4, 0, 2, 1, 0, 0)",27578.791279927234
12,"(2, 0, 2, 1, 0, 0)",27586.2289747682
13,"(3, 0, 2, 1, 0, 0)",27602.008028527493
14,"(2, 0, 2, 0, 0, 1)",27615.48195461818
15,"(4, 0, 1, 0, 0, 1)",27619.32854599247
16,"(3, 0, 1, 0, 0, 1)",27622.42154670227
17,"(4, 0, 2, 0, 0, 1)",27627.275498133833
18,"(3, 0, 2, 0, 0, 1)",27648.454644365644
19,"(4, 0, 1, 0, 0, 0)",27826.894665029387
20,"(2, 0, 2, 0, 0, 0)",27835.93142811382
21,"(3, 0, 1, 0, 0, 0)",27837.189338591586
22,"(4, 0, 2, 0, 0, 0)",27841.138058310422
23,"(3, 0, 2, 0, 0, 0)",27844.536013367717
24,"(4, 0, 0, 1, 0, 0)",27921.15452129021
25,"(3, 0, 0, 1, 0, 0)",27927.02163417776
26,"(2, 0, 1, 1, 0, 0)",27951.33874208245
27,"(4, 0, 0, 0, 0, 1)",27994.199379140184
28,"(2, 0, 0, 1, 0, 0)",28001.762611809405
29,"(3, 0, 0, 0, 0, 1)",28002.204530135245
30,"(2, 0, 1, 0, 0, 1)",28031.62832221312
31,"(2, 0, 0, 0, 0, 1)",28090.603556759692
32,"(4, 0, 0, 0, 0, 0)",28252.99151733979
33,"(3, 0, 0, 0, 0, 0)",28264.503507714162
34,"(2, 0, 1, 0, 0, 0)",28301.53594564913
35,"(2, 0, 0, 0, 0, 0)",28377.85616258949
