,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",27091.849761606172
1,"(4, 0, 1, 1, 0, 1)",27104.331864452593
2,"(3, 0, 2, 1, 0, 1)",27111.137128229766
3,"(2, 0, 2, 1, 0, 1)",27115.29648472711
4,"(4, 0, 0, 1, 0, 1)",27125.981710374286
5,"(3, 0, 1, 1, 0, 1)",27149.69916970853
6,"(2, 0, 1, 1, 0, 1)",27155.334171422393
7,"(3, 0, 0, 1, 0, 1)",27158.164727831438
8,"(2, 0, 0, 1, 0, 1)",27159.557137472155
9,"(3, 0, 2, 1, 0, 0)",28381.57745205802
10,"(2, 0, 1, 1, 0, 0)",28391.550959048327
11,"(2, 0, 2, 1, 0, 0)",28391.706421177518
12,"(4, 0, 0, 1, 0, 0)",28391.76528929557
13,"(4, 0, 1, 1, 0, 0)",28392.45258921082
14,"(3, 0, 1, 1, 0, 0)",28392.856618244386
15,"(4, 0, 2, 1, 0, 0)",28395.921822097345
16,"(3, 0, 0, 1, 0, 0)",28397.35871606496
17,"(2, 0, 0, 1, 0, 0)",28428.47074723166
18,"(2, 0, 1, 0, 0, 1)",28747.04989259259
19,"(4, 0, 0, 0, 0, 1)",28747.863615853315
20,"(4, 0, 1, 0, 0, 1)",28748.36076235201
21,"(2, 0, 2, 0, 0, 1)",28748.36720034706
22,"(3, 0, 1, 0, 0, 1)",28748.836416036153
23,"(3, 0, 2, 0, 0, 1)",28750.622218569155
24,"(4, 0, 2, 0, 0, 1)",28752.803655512616
25,"(3, 0, 0, 0, 0, 1)",28754.923765928022
26,"(2, 0, 0, 0, 0, 1)",28806.341594831887
27,"(4, 0, 1, 0, 0, 0)",29475.073437960647
28,"(4, 0, 0, 0, 0, 0)",29476.879849021436
29,"(2, 0, 1, 0, 0, 0)",29478.11258666623
30,"(2, 0, 2, 0, 0, 0)",29479.397385880016
31,"(3, 0, 1, 0, 0, 0)",29479.931344264878
32,"(3, 0, 2, 0, 0, 0)",29481.952264056803
33,"(4, 0, 2, 0, 0, 0)",29483.89134571621
34,"(3, 0, 0, 0, 0, 0)",29493.481335738627
35,"(2, 0, 0, 0, 0, 0)",29577.78207012716
