,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",22017.1544231186
1,"(3, 0, 2, 1, 0, 1)",22018.99888390783
2,"(3, 0, 0, 1, 0, 1)",22021.807122642036
3,"(4, 0, 0, 1, 0, 1)",22024.184747585663
4,"(2, 0, 1, 1, 0, 1)",22024.290464801066
5,"(4, 0, 1, 1, 0, 1)",22027.92564953868
6,"(3, 0, 1, 1, 0, 1)",22032.1246470235
7,"(2, 0, 0, 1, 0, 1)",22039.968447784304
8,"(4, 0, 2, 1, 0, 1)",22045.413983394476
9,"(2, 0, 2, 1, 0, 0)",22393.95715731123
10,"(3, 0, 1, 1, 0, 0)",22404.389330851714
11,"(4, 0, 2, 1, 0, 0)",22405.803355439737
12,"(4, 0, 1, 1, 0, 0)",22411.394021418157
13,"(2, 0, 2, 0, 0, 1)",22413.3142547451
14,"(4, 0, 1, 0, 0, 1)",22420.614343854333
15,"(3, 0, 1, 0, 0, 1)",22421.130690231457
16,"(4, 0, 2, 0, 0, 1)",22425.308771445416
17,"(3, 0, 2, 1, 0, 0)",22427.810811176038
18,"(3, 0, 2, 0, 0, 1)",22440.78814821067
19,"(2, 0, 2, 0, 0, 0)",22496.13155777971
20,"(3, 0, 1, 0, 0, 0)",22503.519896024547
21,"(4, 0, 2, 0, 0, 0)",22508.78558272945
22,"(4, 0, 1, 0, 0, 0)",22513.92892484096
23,"(3, 0, 2, 0, 0, 0)",22533.989141708476
24,"(4, 0, 0, 1, 0, 0)",22742.680573794507
25,"(3, 0, 0, 1, 0, 0)",22752.69632583341
26,"(4, 0, 0, 0, 0, 1)",22766.844031395332
27,"(3, 0, 0, 0, 0, 1)",22775.222535254645
28,"(2, 0, 1, 1, 0, 0)",22789.5225557664
29,"(2, 0, 1, 0, 0, 1)",22810.41788035731
30,"(2, 0, 0, 1, 0, 0)",22822.925054531763
31,"(2, 0, 0, 0, 0, 1)",22844.191651486184
32,"(4, 0, 0, 0, 0, 0)",22857.804813490347
33,"(3, 0, 0, 0, 0, 0)",22861.88285057995
34,"(2, 0, 1, 0, 0, 0)",22892.369726063574
35,"(2, 0, 0, 0, 0, 0)",22927.952313452748
