,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26961.090952886712
1,"(2, 0, 2, 1, 0, 1)",26971.171319468514
2,"(4, 0, 1, 1, 0, 1)",26972.27474440198
3,"(4, 0, 2, 1, 0, 1)",26982.44174088191
4,"(3, 0, 1, 1, 0, 1)",26984.914266319513
5,"(3, 0, 0, 1, 0, 1)",26993.934360141266
6,"(4, 0, 0, 1, 0, 1)",26994.01492484675
7,"(2, 0, 1, 1, 0, 1)",27013.57188863788
8,"(2, 0, 0, 1, 0, 1)",27034.838448615392
9,"(4, 0, 1, 1, 0, 0)",27350.164465239624
10,"(4, 0, 1, 0, 0, 1)",27376.453068661966
11,"(2, 0, 2, 1, 0, 0)",27383.089341735587
12,"(3, 0, 1, 1, 0, 0)",27394.64463630226
13,"(4, 0, 2, 1, 0, 0)",27397.708020469323
14,"(2, 0, 2, 0, 0, 1)",27410.622375030358
15,"(3, 0, 1, 0, 0, 1)",27423.37376984092
16,"(3, 0, 2, 1, 0, 0)",27426.080963577002
17,"(4, 0, 2, 0, 0, 1)",27426.367880950194
18,"(3, 0, 2, 0, 0, 1)",27458.002378779845
19,"(4, 0, 1, 0, 0, 0)",27508.882994887183
20,"(3, 0, 2, 0, 0, 0)",27526.51440604433
21,"(2, 0, 2, 0, 0, 0)",27543.556611498218
22,"(3, 0, 1, 0, 0, 0)",27562.209913645023
23,"(4, 0, 2, 0, 0, 0)",27564.738184462178
24,"(4, 0, 0, 1, 0, 0)",27746.485549776666
25,"(4, 0, 0, 0, 0, 1)",27777.965101349273
26,"(3, 0, 0, 1, 0, 0)",27795.213113694277
27,"(3, 0, 0, 0, 0, 1)",27829.946312478016
28,"(4, 0, 0, 0, 0, 0)",27918.888950549444
29,"(3, 0, 0, 0, 0, 0)",27977.897731538054
30,"(2, 0, 1, 1, 0, 0)",27997.214340077284
31,"(2, 0, 0, 1, 0, 0)",28003.37512747186
32,"(2, 0, 1, 0, 0, 1)",28045.551128804163
33,"(2, 0, 0, 0, 0, 1)",28052.079462759953
34,"(2, 0, 1, 0, 0, 0)",28214.945695568265
35,"(2, 0, 0, 0, 0, 0)",28232.440882185183
