,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",29313.33226356615
1,"(3, 0, 0, 1, 0, 1)",29318.78922374747
2,"(4, 0, 0, 1, 0, 1)",29319.82324103365
3,"(4, 0, 2, 1, 0, 1)",29323.726964682915
4,"(4, 0, 1, 1, 0, 1)",29324.029781868256
5,"(2, 0, 0, 1, 0, 1)",29324.38735111738
6,"(2, 0, 1, 1, 0, 1)",29325.036781657112
7,"(3, 0, 2, 1, 0, 1)",29328.340897363098
8,"(4, 0, 2, 1, 0, 0)",30214.902141830105
9,"(3, 0, 1, 1, 0, 0)",30216.61428097838
10,"(3, 0, 2, 1, 0, 0)",30222.122597072204
11,"(2, 0, 2, 1, 0, 0)",30224.915358718485
12,"(4, 0, 1, 1, 0, 0)",30232.249037212856
13,"(2, 0, 1, 1, 0, 0)",30234.007519627325
14,"(3, 0, 2, 0, 0, 1)",30314.662507454414
15,"(2, 0, 1, 0, 0, 1)",30335.365657532675
16,"(4, 0, 1, 0, 0, 1)",30341.38508609879
17,"(4, 0, 0, 1, 0, 0)",30579.0571101772
18,"(3, 0, 0, 1, 0, 0)",30589.85667529606
19,"(2, 0, 0, 1, 0, 0)",30656.69602939621
20,"(2, 0, 2, 0, 0, 1)",30689.43051953148
21,"(3, 0, 1, 0, 0, 1)",30690.276542187203
22,"(4, 0, 0, 0, 0, 1)",30692.93959666837
23,"(4, 0, 2, 0, 0, 1)",30694.216964518477
24,"(3, 0, 0, 0, 0, 1)",30696.824153583202
25,"(2, 0, 0, 0, 0, 1)",30757.4584083844
26,"(3, 0, 0, 0, 0, 0)",30943.578911771252
27,"(3, 0, 1, 0, 0, 0)",30945.053049705282
28,"(4, 0, 0, 0, 0, 0)",30945.12199269885
29,"(2, 0, 2, 0, 0, 0)",30945.30443219965
30,"(3, 0, 2, 0, 0, 0)",30946.935091631036
31,"(4, 0, 1, 0, 0, 0)",30947.066973448065
32,"(4, 0, 2, 0, 0, 0)",30949.633889526034
33,"(2, 0, 0, 0, 0, 0)",30992.03219733038
34,"(2, 0, 1, 0, 0, 0)",30999.461708786326
