,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",30000.847545673343
1,"(4, 0, 0, 1, 0, 1)",30000.926031638555
2,"(2, 0, 1, 1, 0, 1)",30001.775857076722
3,"(3, 0, 1, 1, 0, 1)",30002.30125351608
4,"(3, 0, 0, 1, 0, 1)",30002.370619290203
5,"(4, 0, 1, 1, 0, 1)",30002.910595357014
6,"(2, 0, 0, 1, 0, 1)",30003.382880029163
7,"(4, 0, 2, 1, 0, 1)",30005.066203122664
8,"(3, 0, 2, 1, 0, 1)",30006.63836639795
9,"(3, 0, 2, 1, 0, 0)",31478.84358426875
10,"(3, 0, 1, 1, 0, 0)",31487.646779673963
11,"(4, 0, 1, 1, 0, 0)",31492.270593310506
12,"(2, 0, 2, 1, 0, 0)",31493.41959381772
13,"(4, 0, 0, 1, 0, 0)",31493.563776377654
14,"(2, 0, 0, 1, 0, 0)",31493.6612091799
15,"(4, 0, 2, 1, 0, 0)",31493.92484255238
16,"(2, 0, 1, 1, 0, 0)",31494.45735556682
17,"(3, 0, 0, 1, 0, 0)",31494.663963070572
18,"(4, 0, 2, 0, 0, 1)",31975.707362289748
19,"(4, 0, 1, 0, 0, 1)",31980.32724506832
20,"(3, 0, 2, 0, 0, 1)",31980.975478247172
21,"(3, 0, 1, 0, 0, 1)",31981.156597569006
22,"(2, 0, 0, 0, 0, 1)",31984.232472740965
23,"(2, 0, 1, 0, 0, 1)",31986.23210659091
24,"(3, 0, 0, 0, 0, 1)",31986.232132530942
25,"(4, 0, 0, 0, 0, 1)",31987.334037571512
26,"(2, 0, 2, 0, 0, 1)",31987.359155629743
27,"(4, 0, 2, 0, 0, 0)",32577.54939579573
28,"(3, 0, 1, 0, 0, 0)",32672.427426558377
29,"(4, 0, 1, 0, 0, 0)",32672.860061351945
30,"(3, 0, 2, 0, 0, 0)",32673.248801082274
31,"(2, 0, 0, 0, 0, 0)",32676.672839925148
32,"(3, 0, 0, 0, 0, 0)",32677.841648991154
33,"(2, 0, 1, 0, 0, 0)",32677.86113219096
34,"(4, 0, 0, 0, 0, 0)",32679.602763000265
35,"(2, 0, 2, 0, 0, 0)",32679.755457108746
