,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26770.73886900313
1,"(3, 0, 2, 1, 0, 1)",26775.238343622907
2,"(3, 0, 1, 1, 0, 1)",26782.39062890513
3,"(4, 0, 2, 1, 0, 1)",26783.289766259742
4,"(4, 0, 1, 1, 0, 1)",26783.776829528702
5,"(4, 0, 0, 1, 0, 1)",26789.29045917753
6,"(3, 0, 0, 1, 0, 1)",26790.95887244018
7,"(2, 0, 1, 1, 0, 1)",26797.73266138413
8,"(2, 0, 0, 1, 0, 1)",26813.776965207748
9,"(4, 0, 1, 1, 0, 0)",27065.72668910029
10,"(2, 0, 2, 1, 0, 0)",27071.590520436923
11,"(4, 0, 1, 0, 0, 1)",27072.34803627173
12,"(3, 0, 2, 1, 0, 0)",27073.63596474225
13,"(2, 0, 2, 0, 0, 1)",27078.453893055157
14,"(3, 0, 2, 0, 0, 1)",27081.168585950883
15,"(3, 0, 1, 1, 0, 0)",27092.80950417301
16,"(4, 0, 2, 1, 0, 0)",27097.08178428671
17,"(3, 0, 1, 0, 0, 1)",27099.877813071857
18,"(4, 0, 2, 0, 0, 1)",27103.820836895775
19,"(4, 0, 1, 0, 0, 0)",27114.17727058626
20,"(2, 0, 2, 0, 0, 0)",27122.572191171454
21,"(3, 0, 2, 0, 0, 0)",27124.49633185752
22,"(3, 0, 1, 0, 0, 0)",27145.781711817366
23,"(4, 0, 2, 0, 0, 0)",27149.79163882004
24,"(4, 0, 0, 1, 0, 0)",27421.154721427734
25,"(4, 0, 0, 0, 0, 1)",27429.23799736821
26,"(4, 0, 0, 0, 0, 0)",27473.277327162767
27,"(3, 0, 0, 1, 0, 0)",27479.042977052104
28,"(3, 0, 0, 0, 0, 1)",27489.55481866801
29,"(3, 0, 0, 0, 0, 0)",27542.615434104096
30,"(2, 0, 1, 1, 0, 0)",27579.295670531596
31,"(2, 0, 1, 0, 0, 1)",27594.6560038116
32,"(2, 0, 0, 1, 0, 0)",27628.48634741773
33,"(2, 0, 0, 0, 0, 1)",27645.28336201576
34,"(2, 0, 1, 0, 0, 0)",27661.590737694423
35,"(2, 0, 0, 0, 0, 0)",27715.924934038085
