,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",22200.64239764939
1,"(4, 0, 0, 1, 0, 1)",22202.604275049587
2,"(3, 0, 1, 1, 0, 1)",22202.6876067781
3,"(3, 0, 2, 1, 0, 1)",22204.237085624263
4,"(4, 0, 1, 1, 0, 1)",22204.61781730633
5,"(4, 0, 2, 1, 0, 1)",22206.077038240346
6,"(2, 0, 1, 1, 0, 1)",22210.887085614097
7,"(2, 0, 2, 1, 0, 1)",22211.786993011014
8,"(2, 0, 0, 1, 0, 1)",22254.161093765902
9,"(2, 0, 2, 1, 0, 0)",22788.594325970822
10,"(2, 0, 2, 0, 0, 1)",22835.907955863848
11,"(3, 0, 2, 0, 0, 1)",22839.701778891656
12,"(3, 0, 2, 1, 0, 0)",22873.503774719302
13,"(4, 0, 0, 1, 0, 0)",23000.37153755144
14,"(4, 0, 2, 1, 0, 0)",23001.288541517923
15,"(3, 0, 1, 1, 0, 0)",23001.47760571296
16,"(2, 0, 1, 1, 0, 0)",23001.76377941761
17,"(4, 0, 1, 1, 0, 0)",23002.208418468857
18,"(3, 0, 0, 1, 0, 0)",23002.892855856488
19,"(3, 0, 2, 0, 0, 0)",23026.318548069605
20,"(2, 0, 0, 1, 0, 0)",23042.482964290437
21,"(4, 0, 0, 0, 0, 1)",23060.37739141417
22,"(2, 0, 1, 0, 0, 1)",23061.26734764409
23,"(4, 0, 1, 0, 0, 1)",23062.013666210467
24,"(3, 0, 1, 0, 0, 1)",23062.72581304936
25,"(4, 0, 2, 0, 0, 1)",23064.110673402898
26,"(3, 0, 0, 0, 0, 1)",23065.826251117534
27,"(2, 0, 0, 0, 0, 1)",23098.052993814985
28,"(4, 0, 0, 0, 0, 0)",23257.490827464513
29,"(4, 0, 1, 0, 0, 0)",23258.684933913122
30,"(4, 0, 2, 0, 0, 0)",23260.62965894517
31,"(2, 0, 1, 0, 0, 0)",23262.043999262274
32,"(3, 0, 1, 0, 0, 0)",23263.56240812718
33,"(2, 0, 2, 0, 0, 0)",23264.61041326483
34,"(3, 0, 0, 0, 0, 0)",23270.246061169968
35,"(2, 0, 0, 0, 0, 0)",23290.766907464433
