,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",31693.756416341115
1,"(3, 0, 2, 1, 0, 1)",31701.844352206565
2,"(4, 0, 2, 1, 0, 1)",31706.720511152544
3,"(3, 0, 1, 1, 0, 1)",31711.09217966008
4,"(4, 0, 1, 1, 0, 1)",31722.388899586047
5,"(3, 0, 0, 1, 0, 1)",31754.704149237557
6,"(4, 0, 0, 1, 0, 1)",31756.642372005714
7,"(2, 0, 1, 1, 0, 1)",31758.27208678913
8,"(2, 0, 0, 1, 0, 1)",31775.663824048668
9,"(2, 0, 2, 1, 0, 0)",32219.33781666822
10,"(4, 0, 2, 1, 0, 0)",32220.968047885937
11,"(4, 0, 1, 1, 0, 0)",32223.787216525005
12,"(3, 0, 1, 1, 0, 0)",32224.381642358454
13,"(4, 0, 2, 0, 0, 1)",32283.414390482983
14,"(2, 0, 2, 0, 0, 1)",32285.88309125063
15,"(3, 0, 2, 1, 0, 0)",32288.928904262015
16,"(3, 0, 1, 0, 0, 1)",32290.36553067349
17,"(4, 0, 1, 0, 0, 1)",32294.185452546837
18,"(3, 0, 2, 0, 0, 1)",32395.003276277697
19,"(4, 0, 2, 0, 0, 0)",32510.590714279107
20,"(2, 0, 2, 0, 0, 0)",32518.686247527723
21,"(3, 0, 1, 0, 0, 0)",32523.596981598857
22,"(3, 0, 2, 0, 0, 0)",32535.16520138595
23,"(4, 0, 0, 1, 0, 0)",32555.251609255065
24,"(3, 0, 0, 1, 0, 0)",32560.888022367657
25,"(2, 0, 1, 1, 0, 0)",32595.303433588182
26,"(2, 0, 0, 1, 0, 0)",32617.306303851557
27,"(4, 0, 0, 0, 0, 1)",32648.288166493905
28,"(3, 0, 0, 0, 0, 1)",32651.886111713688
29,"(2, 0, 1, 0, 0, 1)",32684.230990321692
30,"(2, 0, 0, 0, 0, 1)",32709.05040012769
31,"(3, 0, 0, 0, 0, 0)",32906.49486620382
32,"(4, 0, 0, 0, 0, 0)",32907.33867724459
33,"(4, 0, 1, 0, 0, 0)",32910.39879107285
34,"(2, 0, 1, 0, 0, 0)",32930.55798435247
35,"(2, 0, 0, 0, 0, 0)",32964.79155425475
