,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",24576.71733092872
1,"(4, 0, 0, 1, 0, 1)",24576.918784575002
2,"(2, 0, 2, 1, 0, 1)",24577.371229782955
3,"(4, 0, 1, 1, 0, 1)",24580.219149767534
4,"(4, 0, 2, 1, 0, 1)",24582.6784435456
5,"(3, 0, 1, 1, 0, 1)",24582.904261135758
6,"(3, 0, 2, 1, 0, 1)",24585.659048828995
7,"(2, 0, 0, 1, 0, 1)",24586.804017894578
8,"(3, 0, 0, 1, 0, 1)",24902.243260207604
9,"(4, 0, 2, 1, 0, 0)",25296.113827760582
10,"(2, 0, 2, 1, 0, 0)",25301.375114500643
11,"(4, 0, 2, 0, 0, 1)",25352.131054599107
12,"(2, 0, 2, 0, 0, 1)",25366.455149684676
13,"(3, 0, 0, 1, 0, 0)",25642.24039553942
14,"(3, 0, 1, 1, 0, 0)",25644.238407577664
15,"(4, 0, 0, 1, 0, 0)",25644.239929460524
16,"(4, 0, 1, 1, 0, 0)",25646.147536059856
17,"(3, 0, 2, 1, 0, 0)",25648.68314669787
18,"(2, 0, 1, 1, 0, 0)",25653.152810009862
19,"(2, 0, 0, 1, 0, 0)",25669.087531252168
20,"(3, 0, 0, 0, 0, 1)",25718.330543560412
21,"(3, 0, 2, 0, 0, 1)",25719.019637588593
22,"(3, 0, 1, 0, 0, 1)",25719.637236504426
23,"(4, 0, 0, 0, 0, 1)",25719.98766692292
24,"(4, 0, 1, 0, 0, 1)",25721.493154962365
25,"(2, 0, 1, 0, 0, 1)",25723.053093688948
26,"(2, 0, 0, 0, 0, 1)",25738.82728711971
27,"(2, 0, 1, 0, 0, 0)",25919.411612748263
28,"(3, 0, 1, 0, 0, 0)",25920.849573311963
29,"(2, 0, 2, 0, 0, 0)",25920.871624865245
30,"(4, 0, 0, 0, 0, 0)",25921.435398920028
31,"(3, 0, 0, 0, 0, 0)",25922.128175505994
32,"(4, 0, 1, 0, 0, 0)",25922.753326709877
33,"(3, 0, 2, 0, 0, 0)",25922.76560538191
34,"(4, 0, 2, 0, 0, 0)",25924.606423147412
35,"(2, 0, 0, 0, 0, 0)",25933.474560057344
