,parameters,aic
0,"(4, 0, 2, 0, 0, 0)",14.0
1,"(3, 0, 2, 1, 0, 1)",27456.517364111303
2,"(2, 0, 2, 1, 0, 1)",27456.96686544447
3,"(4, 0, 0, 1, 0, 1)",27461.465861435892
4,"(3, 0, 0, 1, 0, 1)",27463.898829585236
5,"(4, 0, 1, 1, 0, 1)",27465.16645403269
6,"(4, 0, 2, 1, 0, 1)",27469.824584441874
7,"(2, 0, 1, 1, 0, 1)",27481.726202355385
8,"(3, 0, 1, 1, 0, 1)",27484.031825508322
9,"(2, 0, 0, 1, 0, 1)",27509.28648988533
10,"(4, 0, 1, 1, 0, 0)",27900.592434623864
11,"(2, 0, 2, 1, 0, 0)",27905.713359126687
12,"(3, 0, 2, 1, 0, 0)",27908.1044598817
13,"(4, 0, 1, 0, 0, 1)",27925.448016266855
14,"(3, 0, 2, 0, 0, 1)",27929.212916245862
15,"(4, 0, 2, 1, 0, 0)",27930.398676467936
16,"(3, 0, 1, 1, 0, 0)",27933.754647949776
17,"(2, 0, 2, 0, 0, 1)",27934.70031362878
18,"(4, 0, 2, 0, 0, 1)",27954.315476625026
19,"(3, 0, 1, 0, 0, 1)",27960.930454274698
20,"(4, 0, 1, 0, 0, 0)",28051.214033729844
21,"(3, 0, 2, 0, 0, 0)",28056.832677798247
22,"(2, 0, 2, 0, 0, 0)",28060.09536204757
23,"(3, 0, 1, 0, 0, 0)",28088.016923597257
24,"(4, 0, 0, 1, 0, 0)",28288.287758063896
25,"(3, 0, 0, 1, 0, 0)",28315.651521759057
26,"(4, 0, 0, 0, 0, 1)",28324.841111332717
27,"(3, 0, 0, 0, 0, 1)",28352.55110138477
28,"(2, 0, 1, 1, 0, 0)",28448.68771772086
29,"(4, 0, 0, 0, 0, 0)",28465.652433659172
30,"(2, 0, 1, 0, 0, 1)",28488.95029705984
31,"(3, 0, 0, 0, 0, 0)",28494.21464560159
32,"(2, 0, 0, 1, 0, 0)",28497.319807573673
33,"(2, 0, 0, 0, 0, 1)",28539.847148143603
34,"(2, 0, 1, 0, 0, 0)",28632.480773375413
35,"(2, 0, 0, 0, 0, 0)",28687.12612923383
