,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",23949.895229399797
1,"(2, 0, 1, 1, 0, 1)",23950.38338342688
2,"(2, 0, 2, 1, 0, 1)",23950.397900618445
3,"(4, 0, 0, 1, 0, 1)",23951.48683986908
4,"(3, 0, 1, 1, 0, 1)",23951.79350154413
5,"(4, 0, 1, 1, 0, 1)",23953.284942119684
6,"(3, 0, 2, 1, 0, 1)",23954.453936260372
7,"(4, 0, 2, 1, 0, 1)",23957.16960036239
8,"(2, 0, 0, 1, 0, 1)",23960.76318418903
9,"(2, 0, 2, 1, 0, 0)",24655.271710827416
10,"(4, 0, 2, 1, 0, 0)",24674.672203041853
11,"(2, 0, 2, 0, 0, 1)",24721.37101745987
12,"(2, 0, 1, 1, 0, 0)",24886.41396975952
13,"(4, 0, 0, 1, 0, 0)",24886.843091526473
14,"(3, 0, 0, 1, 0, 0)",24887.857508249373
15,"(3, 0, 2, 1, 0, 0)",24887.905278803275
16,"(4, 0, 1, 1, 0, 0)",24888.140538931337
17,"(3, 0, 1, 1, 0, 0)",24888.40618952456
18,"(2, 0, 0, 1, 0, 0)",24895.897178195988
19,"(2, 0, 2, 0, 0, 0)",24929.80769936562
20,"(4, 0, 2, 0, 0, 1)",24955.61351985273
21,"(4, 0, 0, 0, 0, 1)",24957.325352152155
22,"(4, 0, 1, 0, 0, 1)",24957.972871566173
23,"(2, 0, 1, 0, 0, 1)",24958.589376328197
24,"(3, 0, 0, 0, 0, 1)",24960.11652156342
25,"(3, 0, 1, 0, 0, 1)",24960.30375238931
26,"(3, 0, 2, 0, 0, 1)",24961.002397196185
27,"(2, 0, 0, 0, 0, 1)",24964.667474978884
28,"(4, 0, 2, 0, 0, 0)",25137.68446272267
29,"(4, 0, 1, 0, 0, 0)",25150.93160758855
30,"(4, 0, 0, 0, 0, 0)",25151.622984542268
31,"(3, 0, 2, 0, 0, 0)",25155.081084302306
32,"(2, 0, 1, 0, 0, 0)",25155.707704870205
33,"(3, 0, 0, 0, 0, 0)",25156.381216675734
34,"(2, 0, 0, 0, 0, 0)",25156.54187084246
35,"(3, 0, 1, 0, 0, 0)",25156.795042127906
