,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",25402.6631496708
1,"(2, 0, 1, 1, 0, 1)",25413.532312503045
2,"(3, 0, 0, 1, 0, 1)",25414.61394149649
3,"(4, 0, 0, 1, 0, 1)",25414.713832625028
4,"(3, 0, 2, 1, 0, 1)",25416.744566936257
5,"(4, 0, 1, 1, 0, 1)",25417.658484041956
6,"(2, 0, 2, 1, 0, 1)",25418.840694421968
7,"(2, 0, 0, 1, 0, 1)",25419.35962539991
8,"(3, 0, 1, 1, 0, 1)",25422.06038198474
9,"(3, 0, 1, 1, 0, 0)",25804.878486144415
10,"(4, 0, 2, 1, 0, 0)",25808.34231730602
11,"(4, 0, 1, 1, 0, 0)",25819.211169363574
12,"(3, 0, 1, 0, 0, 1)",25835.785374758452
13,"(4, 0, 1, 0, 0, 1)",25837.083850303916
14,"(4, 0, 2, 0, 0, 1)",25840.78490636984
15,"(3, 0, 2, 0, 0, 1)",25857.353793706756
16,"(2, 0, 2, 1, 0, 0)",25858.990075658457
17,"(3, 0, 2, 1, 0, 0)",25915.92740586944
18,"(4, 0, 1, 0, 0, 0)",25968.56839158019
19,"(3, 0, 1, 0, 0, 0)",25969.725824827576
20,"(4, 0, 2, 0, 0, 0)",25975.588911633196
21,"(3, 0, 2, 0, 0, 0)",25987.733796568304
22,"(4, 0, 0, 1, 0, 0)",26162.391373255643
23,"(3, 0, 0, 1, 0, 0)",26181.536909868897
24,"(2, 0, 1, 1, 0, 0)",26201.921617054108
25,"(4, 0, 0, 0, 0, 1)",26211.761540458923
26,"(3, 0, 0, 0, 0, 1)",26235.60096177037
27,"(2, 0, 0, 1, 0, 0)",26238.964454640143
28,"(2, 0, 1, 0, 0, 1)",26259.467424332383
29,"(2, 0, 2, 0, 0, 1)",26263.178281209814
30,"(2, 0, 0, 0, 0, 1)",26300.72634802874
31,"(4, 0, 0, 0, 0, 0)",26372.571424640573
32,"(3, 0, 0, 0, 0, 0)",26405.283165190296
33,"(2, 0, 2, 0, 0, 0)",26434.414959635586
34,"(2, 0, 1, 0, 0, 0)",26436.165044297453
35,"(2, 0, 0, 0, 0, 0)",26487.14137415697
