,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",24577.805870810993
1,"(4, 0, 1, 1, 0, 1)",24583.476714341738
2,"(3, 0, 2, 1, 0, 1)",24585.16263219106
3,"(3, 0, 1, 1, 0, 1)",24586.97654047335
4,"(3, 0, 0, 1, 0, 1)",24588.0894277198
5,"(4, 0, 0, 1, 0, 1)",24588.920181178208
6,"(2, 0, 1, 1, 0, 1)",24593.395016856717
7,"(4, 0, 2, 1, 0, 1)",24595.136845907677
8,"(2, 0, 0, 1, 0, 1)",24619.63568498818
9,"(4, 0, 1, 1, 0, 0)",24813.972983612588
10,"(2, 0, 2, 1, 0, 0)",24818.265621032362
11,"(4, 0, 1, 0, 0, 1)",24824.54819768624
12,"(2, 0, 2, 0, 0, 1)",24825.404501842255
13,"(3, 0, 1, 1, 0, 0)",24834.30559207524
14,"(3, 0, 2, 0, 0, 1)",24835.490808869563
15,"(4, 0, 2, 1, 0, 0)",24838.99302129472
16,"(3, 0, 1, 0, 0, 1)",24845.06756746204
17,"(4, 0, 2, 0, 0, 1)",24850.29307377158
18,"(3, 0, 2, 1, 0, 0)",24851.838383197668
19,"(4, 0, 1, 0, 0, 0)",24879.662832108486
20,"(2, 0, 2, 0, 0, 0)",24880.664776039583
21,"(3, 0, 2, 0, 0, 0)",24891.477632084945
22,"(3, 0, 1, 0, 0, 0)",24901.170895896215
23,"(4, 0, 2, 0, 0, 0)",24904.029685557096
24,"(4, 0, 0, 1, 0, 0)",25071.408227934062
25,"(4, 0, 0, 0, 0, 1)",25088.388361576774
26,"(3, 0, 0, 1, 0, 0)",25092.53747095923
27,"(3, 0, 0, 0, 0, 1)",25111.149868581637
28,"(2, 0, 1, 1, 0, 0)",25132.253022434743
29,"(2, 0, 1, 0, 0, 1)",25152.832553002205
30,"(4, 0, 0, 0, 0, 0)",25159.581501291497
31,"(2, 0, 0, 1, 0, 0)",25180.519432217086
32,"(3, 0, 0, 0, 0, 0)",25187.580557676472
33,"(2, 0, 0, 0, 0, 1)",25203.106052893567
34,"(2, 0, 1, 0, 0, 0)",25233.136192520375
35,"(2, 0, 0, 0, 0, 0)",25288.107014971738
