,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26596.340023367924
1,"(2, 0, 1, 1, 0, 1)",26610.212795357995
2,"(3, 0, 0, 1, 0, 1)",26610.837133306683
3,"(4, 0, 0, 1, 0, 1)",26611.016752642496
4,"(3, 0, 2, 1, 0, 1)",26612.56827691446
5,"(4, 0, 1, 1, 0, 1)",26616.859924693432
6,"(3, 0, 1, 1, 0, 1)",26619.14341816656
7,"(2, 0, 0, 1, 0, 1)",26620.64561200517
8,"(4, 0, 2, 1, 0, 1)",26625.519209038044
9,"(2, 0, 2, 1, 0, 0)",26949.29235286363
10,"(4, 0, 1, 1, 0, 0)",26955.462543675112
11,"(3, 0, 1, 1, 0, 0)",26960.85838604485
12,"(4, 0, 2, 1, 0, 0)",26965.52396582456
13,"(2, 0, 2, 0, 0, 1)",26975.795452616032
14,"(4, 0, 1, 0, 0, 1)",26981.396760656822
15,"(3, 0, 1, 0, 0, 1)",26986.555248115954
16,"(4, 0, 2, 0, 0, 1)",26989.20184845833
17,"(3, 0, 2, 0, 0, 1)",27027.618632816866
18,"(3, 0, 2, 1, 0, 0)",27074.81821938934
19,"(2, 0, 2, 0, 0, 0)",27141.55236603201
20,"(4, 0, 1, 0, 0, 0)",27146.549767320743
21,"(3, 0, 1, 0, 0, 0)",27152.5392633206
22,"(4, 0, 2, 0, 0, 0)",27153.743483712104
23,"(3, 0, 2, 0, 0, 0)",27178.25494606859
24,"(4, 0, 0, 1, 0, 0)",27435.43774018834
25,"(3, 0, 0, 1, 0, 0)",27457.09998155647
26,"(4, 0, 0, 0, 0, 1)",27471.42259047188
27,"(3, 0, 0, 0, 0, 1)",27493.275525894158
28,"(2, 0, 1, 1, 0, 0)",27537.53790615581
29,"(2, 0, 1, 0, 0, 1)",27576.913565036055
30,"(2, 0, 0, 1, 0, 0)",27577.551779199686
31,"(2, 0, 0, 0, 0, 1)",27619.442443396027
32,"(4, 0, 0, 0, 0, 0)",27657.687057890063
33,"(3, 0, 0, 0, 0, 0)",27677.428374491716
34,"(2, 0, 1, 0, 0, 0)",27761.57429726166
35,"(2, 0, 0, 0, 0, 0)",27810.210940206234
