,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",26772.589786374585
1,"(2, 0, 2, 1, 0, 1)",26774.105712673296
2,"(4, 0, 0, 1, 0, 1)",26775.024392389478
3,"(3, 0, 1, 1, 0, 1)",26775.232228264453
4,"(3, 0, 0, 1, 0, 1)",26775.59690375998
5,"(3, 0, 2, 1, 0, 1)",26776.66083520499
6,"(4, 0, 1, 1, 0, 1)",26777.066728539212
7,"(4, 0, 2, 1, 0, 1)",26779.49810356781
8,"(2, 0, 0, 1, 0, 1)",26796.60593760977
9,"(2, 0, 2, 1, 0, 0)",27262.122919670404
10,"(2, 0, 2, 0, 0, 1)",27300.371810564007
11,"(4, 0, 2, 0, 0, 1)",27329.253648581325
12,"(3, 0, 0, 1, 0, 0)",27402.800207155935
13,"(3, 0, 1, 1, 0, 0)",27404.35824319386
14,"(4, 0, 0, 1, 0, 0)",27404.454356171915
15,"(2, 0, 1, 1, 0, 0)",27404.693769291254
16,"(3, 0, 2, 1, 0, 0)",27405.822951690592
17,"(4, 0, 1, 1, 0, 0)",27406.137097857863
18,"(4, 0, 2, 1, 0, 0)",27407.764998964263
19,"(2, 0, 0, 1, 0, 0)",27439.128931216324
20,"(3, 0, 0, 0, 0, 1)",27448.773743364407
21,"(3, 0, 1, 0, 0, 1)",27450.467389208556
22,"(4, 0, 0, 0, 0, 1)",27450.523694881933
23,"(2, 0, 1, 0, 0, 1)",27451.199453744855
24,"(3, 0, 2, 0, 0, 1)",27452.093931463256
25,"(4, 0, 1, 0, 0, 1)",27452.256374076784
26,"(2, 0, 2, 0, 0, 0)",27457.500224981795
27,"(2, 0, 0, 0, 0, 1)",27486.314940564487
28,"(3, 0, 0, 0, 0, 0)",27614.193558817515
29,"(3, 0, 1, 0, 0, 0)",27615.926846707618
30,"(4, 0, 0, 0, 0, 0)",27615.948320186704
31,"(2, 0, 1, 0, 0, 0)",27616.831053267717
32,"(4, 0, 1, 0, 0, 0)",27617.766319760554
33,"(3, 0, 2, 0, 0, 0)",27617.862935581783
34,"(4, 0, 2, 0, 0, 0)",27619.593612988992
35,"(2, 0, 0, 0, 0, 0)",27653.144086161912
