,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",22288.23056517424
1,"(3, 0, 0, 1, 0, 1)",22291.67860655342
2,"(2, 0, 1, 1, 0, 1)",22292.421059522487
3,"(4, 0, 0, 1, 0, 1)",22293.59336904657
4,"(3, 0, 1, 1, 0, 1)",22294.31327080983
5,"(4, 0, 1, 1, 0, 1)",22295.835391797264
6,"(3, 0, 2, 1, 0, 1)",22296.725814958994
7,"(4, 0, 2, 1, 0, 1)",22303.88505923758
8,"(2, 0, 0, 1, 0, 1)",22310.6595795613
9,"(3, 0, 2, 1, 0, 0)",23073.299537327206
10,"(2, 0, 2, 1, 0, 0)",23076.792163370654
11,"(4, 0, 2, 1, 0, 0)",23089.635699128095
12,"(4, 0, 1, 1, 0, 0)",23093.488965162254
13,"(3, 0, 2, 0, 0, 1)",23169.615120306655
14,"(2, 0, 2, 0, 0, 1)",23172.544400579707
15,"(4, 0, 2, 0, 0, 1)",23177.990973997406
16,"(4, 0, 1, 0, 0, 1)",23187.848476063784
17,"(3, 0, 1, 1, 0, 0)",23350.83532911443
18,"(4, 0, 0, 1, 0, 0)",23353.456856323002
19,"(3, 0, 0, 1, 0, 0)",23356.542595482864
20,"(2, 0, 1, 1, 0, 0)",23373.201503819913
21,"(2, 0, 0, 1, 0, 0)",23419.895975295058
22,"(3, 0, 2, 0, 0, 0)",23430.024291432957
23,"(2, 0, 2, 0, 0, 0)",23453.124462359563
24,"(3, 0, 1, 0, 0, 1)",23461.542054247424
25,"(4, 0, 0, 0, 0, 1)",23463.43935803648
26,"(3, 0, 0, 0, 0, 1)",23466.781328255314
27,"(2, 0, 1, 0, 0, 1)",23485.12356356207
28,"(2, 0, 0, 0, 0, 1)",23539.139919490925
29,"(3, 0, 1, 0, 0, 0)",23757.29737138478
30,"(4, 0, 0, 0, 0, 0)",23758.2933584928
31,"(4, 0, 1, 0, 0, 0)",23759.275834976703
32,"(4, 0, 2, 0, 0, 0)",23760.373451163825
33,"(3, 0, 0, 0, 0, 0)",23760.81569130713
34,"(2, 0, 1, 0, 0, 0)",23782.430921369076
35,"(2, 0, 0, 0, 0, 0)",23855.915194069043
