,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",23410.68702033947
1,"(2, 0, 1, 1, 0, 1)",23410.93340209744
2,"(4, 0, 0, 1, 0, 1)",23413.62818364252
3,"(4, 0, 1, 1, 0, 1)",23414.278493831534
4,"(3, 0, 2, 1, 0, 1)",23423.242632247835
5,"(2, 0, 2, 1, 0, 1)",23430.69057089739
6,"(2, 0, 0, 1, 0, 1)",23442.503067827973
7,"(3, 0, 1, 1, 0, 1)",23444.037190361636
8,"(4, 0, 2, 1, 0, 1)",23464.852693799057
9,"(2, 0, 2, 1, 0, 0)",24121.066168032314
10,"(4, 0, 1, 1, 0, 0)",24133.785215440927
11,"(3, 0, 1, 1, 0, 0)",24139.897092138086
12,"(4, 0, 2, 1, 0, 0)",24142.24276516513
13,"(2, 0, 2, 0, 0, 1)",24164.571790911905
14,"(4, 0, 1, 0, 0, 1)",24176.00358696194
15,"(3, 0, 1, 0, 0, 1)",24180.034160302752
16,"(3, 0, 2, 1, 0, 0)",24221.210928384346
17,"(3, 0, 2, 0, 0, 1)",24312.288145159375
18,"(2, 0, 2, 0, 0, 0)",24316.93005349048
19,"(3, 0, 2, 0, 0, 0)",24320.172648678432
20,"(4, 0, 1, 0, 0, 0)",24332.26226206812
21,"(4, 0, 2, 0, 0, 0)",24336.944425138445
22,"(4, 0, 0, 1, 0, 0)",24500.700056440714
23,"(3, 0, 0, 1, 0, 0)",24506.86215366389
24,"(4, 0, 0, 0, 0, 1)",24557.42701454474
25,"(2, 0, 1, 1, 0, 0)",24560.640638670986
26,"(3, 0, 0, 0, 0, 1)",24561.908060560127
27,"(2, 0, 0, 1, 0, 0)",24605.841425998464
28,"(2, 0, 1, 0, 0, 1)",24610.29536079859
29,"(2, 0, 0, 0, 0, 1)",24657.69258347374
30,"(3, 0, 1, 0, 0, 0)",24727.77084398685
31,"(4, 0, 0, 0, 0, 0)",24729.794640098087
32,"(3, 0, 0, 0, 0, 0)",24731.835055345095
33,"(2, 0, 1, 0, 0, 0)",24769.828492152534
34,"(2, 0, 0, 0, 0, 0)",24819.212341830364
