,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",24859.467771048523
1,"(4, 0, 2, 1, 0, 1)",24861.172095991446
2,"(3, 0, 2, 1, 0, 1)",24869.17207442159
3,"(3, 0, 1, 1, 0, 1)",24878.495806132243
4,"(4, 0, 0, 1, 0, 1)",24881.14381700746
5,"(4, 0, 1, 1, 0, 1)",24881.241389142004
6,"(3, 0, 0, 1, 0, 1)",24883.87744468272
7,"(2, 0, 0, 1, 0, 1)",24893.497861307573
8,"(2, 0, 1, 1, 0, 1)",24979.1634983273
9,"(2, 0, 2, 1, 0, 0)",25326.297856884066
10,"(4, 0, 2, 1, 0, 0)",25329.371348701632
11,"(4, 0, 1, 1, 0, 0)",25330.001628436265
12,"(3, 0, 1, 1, 0, 0)",25331.097090885614
13,"(2, 0, 2, 0, 0, 1)",25363.513485776497
14,"(4, 0, 1, 0, 0, 1)",25364.623081835136
15,"(3, 0, 1, 0, 0, 1)",25366.191648948905
16,"(4, 0, 2, 0, 0, 1)",25370.939935677783
17,"(3, 0, 2, 0, 0, 1)",25446.919497746196
18,"(3, 0, 2, 1, 0, 0)",25451.930284876184
19,"(4, 0, 2, 0, 0, 0)",25510.07125699753
20,"(4, 0, 1, 0, 0, 0)",25518.320199560494
21,"(3, 0, 2, 0, 0, 0)",25518.754228958667
22,"(3, 0, 1, 0, 0, 0)",25519.808753081492
23,"(2, 0, 2, 0, 0, 0)",25520.18305925317
24,"(4, 0, 0, 1, 0, 0)",25635.7312921447
25,"(3, 0, 0, 1, 0, 0)",25667.533924881987
26,"(4, 0, 0, 0, 0, 1)",25682.467336358488
27,"(3, 0, 0, 0, 0, 1)",25715.249793414954
28,"(2, 0, 0, 1, 0, 0)",25725.88392502608
29,"(2, 0, 1, 1, 0, 0)",25763.645437086634
30,"(2, 0, 0, 0, 0, 1)",25775.612131794067
31,"(2, 0, 1, 0, 0, 1)",25818.642969907978
32,"(4, 0, 0, 0, 0, 0)",25854.48585957729
33,"(3, 0, 0, 0, 0, 0)",25889.6355217524
34,"(2, 0, 0, 0, 0, 0)",25953.529413791737
35,"(2, 0, 1, 0, 0, 0)",26013.83282055927
