,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",27342.559160963778
1,"(3, 0, 2, 1, 0, 1)",27346.600608244167
2,"(4, 0, 1, 1, 0, 1)",27349.85980262822
3,"(3, 0, 1, 1, 0, 1)",27370.410119650194
4,"(4, 0, 2, 1, 0, 1)",27370.69040595729
5,"(3, 0, 0, 1, 0, 1)",27376.822666941734
6,"(2, 0, 1, 1, 0, 1)",27397.64397840203
7,"(2, 0, 0, 1, 0, 1)",27433.722763930746
8,"(4, 0, 1, 1, 0, 0)",27607.52513533574
9,"(4, 0, 0, 1, 0, 1)",27612.339678471868
10,"(2, 0, 2, 1, 0, 0)",27616.85152154975
11,"(3, 0, 2, 1, 0, 0)",27618.881835158536
12,"(4, 0, 1, 0, 0, 1)",27619.63864875492
13,"(2, 0, 2, 0, 0, 1)",27631.714483653654
14,"(3, 0, 2, 0, 0, 1)",27632.83430967323
15,"(3, 0, 1, 1, 0, 0)",27647.466726913524
16,"(4, 0, 2, 1, 0, 0)",27651.818245518345
17,"(3, 0, 1, 0, 0, 1)",27662.387949409058
18,"(4, 0, 2, 0, 0, 1)",27666.82903413521
19,"(4, 0, 1, 0, 0, 0)",27701.917930064195
20,"(2, 0, 2, 0, 0, 0)",27713.307797286343
21,"(3, 0, 2, 0, 0, 0)",27714.580966064877
22,"(3, 0, 1, 0, 0, 0)",27744.999606078545
23,"(4, 0, 2, 0, 0, 0)",27750.71271814715
24,"(4, 0, 0, 1, 0, 0)",28010.779616612144
25,"(4, 0, 0, 0, 0, 1)",28030.982754351753
26,"(3, 0, 0, 1, 0, 0)",28082.23905737102
27,"(3, 0, 0, 0, 0, 1)",28103.809761513945
28,"(4, 0, 0, 0, 0, 0)",28118.98882961471
29,"(3, 0, 0, 0, 0, 0)",28193.253705751504
30,"(2, 0, 1, 1, 0, 0)",28251.18658977906
31,"(2, 0, 1, 0, 0, 1)",28275.574418382595
32,"(2, 0, 0, 1, 0, 0)",28309.733744009147
33,"(2, 0, 0, 0, 0, 1)",28335.35142872666
34,"(2, 0, 1, 0, 0, 0)",28368.30571224117
35,"(2, 0, 0, 0, 0, 0)",28432.567240971242
