,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",23967.46093388411
1,"(3, 0, 0, 1, 0, 1)",23971.657913957595
2,"(4, 0, 0, 1, 0, 1)",23973.599534064902
3,"(2, 0, 2, 1, 0, 1)",23973.653846343386
4,"(3, 0, 1, 1, 0, 1)",23974.190466587446
5,"(4, 0, 1, 1, 0, 1)",23975.47615392557
6,"(2, 0, 1, 1, 0, 1)",23976.717925933553
7,"(4, 0, 2, 1, 0, 1)",23978.73354765147
8,"(2, 0, 0, 1, 0, 1)",24015.050158743823
9,"(2, 0, 2, 1, 0, 0)",24879.1121576774
10,"(4, 0, 2, 1, 0, 0)",24884.372054166743
11,"(3, 0, 2, 1, 0, 0)",24889.640815919414
12,"(4, 0, 2, 0, 0, 1)",25018.31185760039
13,"(3, 0, 2, 0, 0, 1)",25019.31731758936
14,"(2, 0, 2, 0, 0, 1)",25019.723645884438
15,"(2, 0, 1, 1, 0, 0)",25035.187856136297
16,"(3, 0, 1, 1, 0, 0)",25035.41608013165
17,"(4, 0, 0, 1, 0, 0)",25036.438263083175
18,"(4, 0, 1, 1, 0, 0)",25037.41587783951
19,"(3, 0, 0, 1, 0, 0)",25040.538299922802
20,"(2, 0, 0, 1, 0, 0)",25056.03323588143
21,"(4, 0, 0, 0, 0, 1)",25190.139444863187
22,"(3, 0, 1, 0, 0, 1)",25190.922301946215
23,"(2, 0, 1, 0, 0, 1)",25192.285006392383
24,"(4, 0, 1, 0, 0, 1)",25192.397568830624
25,"(3, 0, 0, 0, 0, 1)",25197.64586237243
26,"(3, 0, 2, 0, 0, 0)",25201.763910604477
27,"(2, 0, 0, 0, 0, 1)",25209.813486087518
28,"(4, 0, 2, 0, 0, 0)",25367.037156495953
29,"(2, 0, 2, 0, 0, 0)",25388.21263817073
30,"(4, 0, 0, 0, 0, 0)",25555.79942486496
31,"(4, 0, 1, 0, 0, 0)",25556.779925386913
32,"(3, 0, 1, 0, 0, 0)",25559.22162995742
33,"(2, 0, 1, 0, 0, 0)",25562.09379260682
34,"(3, 0, 0, 0, 0, 0)",25567.967033722456
35,"(2, 0, 0, 0, 0, 0)",25580.7097164023
