,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26885.607667855234
1,"(4, 0, 2, 1, 0, 1)",26888.08550315325
2,"(3, 0, 2, 1, 0, 1)",26893.099551112795
3,"(3, 0, 0, 1, 0, 1)",26910.886751934442
4,"(2, 0, 1, 1, 0, 1)",26911.502452977846
5,"(4, 0, 0, 1, 0, 1)",26912.825158756514
6,"(4, 0, 1, 1, 0, 1)",26915.44617719994
7,"(3, 0, 1, 1, 0, 1)",26917.637784705064
8,"(2, 0, 0, 1, 0, 1)",26917.95505655835
9,"(2, 0, 2, 1, 0, 0)",27208.75416274124
10,"(3, 0, 1, 1, 0, 0)",27212.013290771618
11,"(4, 0, 2, 1, 0, 0)",27213.07100829589
12,"(4, 0, 1, 1, 0, 0)",27221.18570751215
13,"(2, 0, 2, 0, 0, 1)",27239.420002508614
14,"(4, 0, 2, 0, 0, 1)",27240.95466955165
15,"(3, 0, 1, 0, 0, 1)",27241.4791469241
16,"(4, 0, 1, 0, 0, 1)",27243.156746855373
17,"(3, 0, 2, 1, 0, 0)",27258.63350217231
18,"(3, 0, 2, 0, 0, 1)",27277.527707343826
19,"(4, 0, 2, 0, 0, 0)",27394.025239472066
20,"(3, 0, 1, 0, 0, 0)",27397.333837370225
21,"(4, 0, 1, 0, 0, 0)",27399.21349754273
22,"(2, 0, 2, 0, 0, 0)",27399.216987371376
23,"(3, 0, 2, 0, 0, 0)",27416.208873955024
24,"(4, 0, 0, 1, 0, 0)",27607.75608559362
25,"(3, 0, 0, 1, 0, 0)",27627.73051332953
26,"(4, 0, 0, 0, 0, 1)",27647.03513057638
27,"(3, 0, 0, 0, 0, 1)",27667.20395133171
28,"(2, 0, 1, 1, 0, 0)",27669.581430841732
29,"(2, 0, 0, 1, 0, 0)",27690.70532815929
30,"(2, 0, 1, 0, 0, 1)",27707.271524474865
31,"(2, 0, 0, 0, 0, 1)",27728.863149678706
32,"(4, 0, 0, 0, 0, 0)",27816.45911377667
33,"(3, 0, 0, 0, 0, 0)",27837.94054996204
34,"(2, 0, 1, 0, 0, 0)",27870.33696172986
35,"(2, 0, 0, 0, 0, 0)",27890.72419152415
