,parameters,aic
0,"(2, 0, 1, 1, 0, 1)",25792.706855915134
1,"(4, 0, 0, 1, 0, 1)",25794.066854397624
2,"(2, 0, 2, 1, 0, 1)",25794.374247757085
3,"(2, 0, 0, 1, 0, 1)",25794.63890291755
4,"(4, 0, 1, 1, 0, 1)",25796.16559716879
5,"(4, 0, 2, 1, 0, 1)",25796.247990765314
6,"(3, 0, 1, 1, 0, 1)",25796.620611355378
7,"(3, 0, 2, 1, 0, 1)",25799.41754069974
8,"(3, 0, 0, 1, 0, 1)",26091.321165795514
9,"(2, 0, 2, 1, 0, 0)",26629.220181591736
10,"(3, 0, 1, 1, 0, 0)",26634.748530677876
11,"(4, 0, 2, 1, 0, 0)",26641.432663812524
12,"(4, 0, 1, 1, 0, 0)",26658.045413619562
13,"(3, 0, 2, 1, 0, 0)",26738.705300005804
14,"(3, 0, 1, 0, 0, 1)",26768.173479260924
15,"(2, 0, 2, 0, 0, 1)",26768.967225715278
16,"(4, 0, 2, 0, 0, 1)",26779.231193711814
17,"(4, 0, 0, 1, 0, 0)",26982.793607693973
18,"(3, 0, 0, 1, 0, 0)",27001.41179810243
19,"(2, 0, 1, 1, 0, 0)",27025.630677099758
20,"(2, 0, 0, 1, 0, 0)",27039.165696633194
21,"(2, 0, 2, 0, 0, 0)",27057.00968208266
22,"(4, 0, 0, 0, 0, 1)",27142.91785404501
23,"(3, 0, 2, 0, 0, 1)",27143.696867200342
24,"(4, 0, 1, 0, 0, 1)",27144.467253096827
25,"(3, 0, 0, 0, 0, 1)",27156.707825044385
26,"(2, 0, 1, 0, 0, 1)",27176.91930934566
27,"(2, 0, 0, 0, 0, 1)",27193.42645506706
28,"(4, 0, 2, 0, 0, 0)",27397.04829038051
29,"(4, 0, 0, 0, 0, 0)",27448.033915305245
30,"(3, 0, 2, 0, 0, 0)",27448.428624831624
31,"(3, 0, 1, 0, 0, 0)",27449.000120092787
32,"(4, 0, 1, 0, 0, 0)",27450.016481025217
33,"(3, 0, 0, 0, 0, 0)",27453.36656033179
34,"(2, 0, 1, 0, 0, 0)",27466.90917712206
35,"(2, 0, 0, 0, 0, 0)",27487.784720467098
