,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",32296.358279715485
1,"(3, 0, 2, 1, 0, 1)",32299.977192356764
2,"(4, 0, 2, 1, 0, 1)",32300.93427881761
3,"(4, 0, 1, 1, 0, 1)",32308.32590641694
4,"(3, 0, 0, 1, 0, 1)",32315.57449094445
5,"(3, 0, 1, 1, 0, 1)",32316.492390411804
6,"(2, 0, 1, 1, 0, 1)",32316.86441700437
7,"(4, 0, 0, 1, 0, 1)",32317.184771201668
8,"(2, 0, 0, 1, 0, 1)",32317.958005221833
9,"(2, 0, 2, 1, 0, 0)",33080.01377393331
10,"(3, 0, 1, 1, 0, 0)",33081.58686058757
11,"(4, 0, 2, 1, 0, 0)",33084.6321266568
12,"(4, 0, 1, 1, 0, 0)",33084.82568496636
13,"(2, 0, 1, 1, 0, 0)",33087.86109213022
14,"(3, 0, 2, 1, 0, 0)",33091.581966112295
15,"(2, 0, 2, 0, 0, 1)",33214.40616342688
16,"(3, 0, 1, 0, 0, 1)",33214.850114275396
17,"(4, 0, 1, 0, 0, 1)",33216.758883959454
18,"(4, 0, 2, 0, 0, 1)",33217.028479598404
19,"(2, 0, 1, 0, 0, 1)",33223.968100065045
20,"(3, 0, 2, 0, 0, 1)",33230.875933284566
21,"(4, 0, 2, 0, 0, 0)",33599.67163446528
22,"(2, 0, 2, 0, 0, 0)",33600.809209356936
23,"(3, 0, 1, 0, 0, 0)",33601.786721884506
24,"(4, 0, 1, 0, 0, 0)",33603.39929833316
25,"(4, 0, 0, 1, 0, 0)",33605.582933778016
26,"(3, 0, 2, 0, 0, 0)",33617.06760145284
27,"(2, 0, 1, 0, 0, 0)",33618.879197574526
28,"(3, 0, 0, 1, 0, 0)",33635.305788664205
29,"(2, 0, 0, 1, 0, 0)",33732.22760041541
30,"(4, 0, 0, 0, 0, 1)",33774.00767103811
31,"(3, 0, 0, 0, 0, 1)",33801.5860220588
32,"(2, 0, 0, 0, 0, 1)",33911.67915916902
33,"(4, 0, 0, 0, 0, 0)",34181.40803618854
34,"(3, 0, 0, 0, 0, 0)",34202.969023783866
35,"(2, 0, 0, 0, 0, 0)",34311.523843915085
