,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",28739.423928565957
1,"(4, 0, 2, 1, 0, 1)",28744.39245308334
2,"(3, 0, 0, 1, 0, 1)",28744.919846850757
3,"(4, 0, 0, 1, 0, 1)",28746.37065557916
4,"(3, 0, 1, 1, 0, 1)",28747.84659172135
5,"(4, 0, 1, 1, 0, 1)",28748.377134233633
6,"(2, 0, 0, 1, 0, 1)",28748.571135658764
7,"(3, 0, 2, 1, 0, 1)",28748.862156492127
8,"(2, 0, 1, 1, 0, 1)",28749.881562437775
9,"(2, 0, 2, 1, 0, 0)",29830.11000348886
10,"(3, 0, 1, 1, 0, 0)",29833.028575929893
11,"(3, 0, 2, 1, 0, 0)",29833.56040130863
12,"(4, 0, 2, 1, 0, 0)",29834.282419513627
13,"(2, 0, 1, 1, 0, 0)",29863.42872039561
14,"(4, 0, 1, 1, 0, 0)",29884.01806850851
15,"(4, 0, 2, 0, 0, 1)",30088.068028366277
16,"(2, 0, 2, 0, 0, 1)",30091.798910201607
17,"(4, 0, 0, 1, 0, 0)",30207.178233388975
18,"(3, 0, 0, 1, 0, 0)",30212.393911337902
19,"(2, 0, 0, 1, 0, 0)",30258.540157999254
20,"(3, 0, 2, 0, 0, 1)",30420.6517346243
21,"(3, 0, 1, 0, 0, 1)",30489.678782788586
22,"(4, 0, 0, 0, 0, 1)",30490.08490801091
23,"(3, 0, 0, 0, 0, 1)",30490.738310990586
24,"(4, 0, 1, 0, 0, 1)",30492.416859010355
25,"(2, 0, 0, 0, 0, 1)",30530.905797602576
26,"(2, 0, 1, 0, 0, 1)",30535.70704479155
27,"(3, 0, 2, 0, 0, 0)",30799.781644410778
28,"(4, 0, 2, 0, 0, 0)",30900.026125409073
29,"(3, 0, 0, 0, 0, 0)",31010.9439911446
30,"(4, 0, 0, 0, 0, 0)",31012.555318880382
31,"(3, 0, 1, 0, 0, 0)",31012.70594797253
32,"(4, 0, 1, 0, 0, 0)",31013.322219909453
33,"(2, 0, 2, 0, 0, 0)",31014.318741702
34,"(2, 0, 1, 0, 0, 0)",31033.95687549406
35,"(2, 0, 0, 0, 0, 0)",31040.63924201153
