,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",25859.14413953368
1,"(2, 0, 2, 1, 0, 1)",25859.328888214783
2,"(4, 0, 0, 1, 0, 1)",25860.284303830114
3,"(4, 0, 1, 1, 0, 1)",25862.321042081723
4,"(3, 0, 1, 1, 0, 1)",25868.783543339054
5,"(3, 0, 0, 1, 0, 1)",25869.14439431293
6,"(2, 0, 0, 1, 0, 1)",25873.957050252306
7,"(2, 0, 1, 1, 0, 1)",25875.113147146993
8,"(3, 0, 2, 1, 0, 1)",25890.429593231038
9,"(2, 0, 2, 1, 0, 0)",26846.419862681894
10,"(2, 0, 1, 1, 0, 0)",26847.76811293998
11,"(3, 0, 1, 1, 0, 0)",26848.26016641633
12,"(3, 0, 2, 1, 0, 0)",26848.823122541835
13,"(4, 0, 1, 1, 0, 0)",26849.03952864696
14,"(3, 0, 2, 0, 0, 1)",26967.497175644552
15,"(4, 0, 2, 0, 0, 1)",26969.17572582845
16,"(2, 0, 1, 0, 0, 1)",26969.682034360914
17,"(2, 0, 2, 0, 0, 1)",26969.714844421844
18,"(3, 0, 1, 0, 0, 1)",26970.008322942867
19,"(4, 0, 1, 0, 0, 1)",26971.203954042885
20,"(4, 0, 2, 0, 0, 0)",27256.849662094035
21,"(3, 0, 2, 0, 0, 0)",27258.710792468348
22,"(4, 0, 1, 0, 0, 0)",27260.458276099613
23,"(2, 0, 2, 0, 0, 0)",27261.620832097517
24,"(3, 0, 1, 0, 0, 0)",27261.92617790515
25,"(2, 0, 1, 0, 0, 0)",27263.247807708765
26,"(4, 0, 0, 1, 0, 0)",27341.4282157004
27,"(3, 0, 0, 1, 0, 0)",27423.945712696528
28,"(4, 0, 0, 0, 0, 1)",27482.7173274649
29,"(2, 0, 0, 1, 0, 0)",27529.84335970269
30,"(3, 0, 0, 0, 0, 1)",27560.116412260828
31,"(2, 0, 0, 0, 0, 1)",27674.241121811705
32,"(4, 0, 0, 0, 0, 0)",27780.040147063744
33,"(3, 0, 0, 0, 0, 0)",27846.148239485352
34,"(2, 0, 0, 0, 0, 0)",27972.838657646855
