,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",24993.425574906512
1,"(4, 0, 0, 1, 0, 1)",24993.684423760704
2,"(2, 0, 2, 1, 0, 1)",24994.036169721563
3,"(3, 0, 2, 1, 0, 1)",24994.25291959552
4,"(4, 0, 1, 1, 0, 1)",24997.237883939706
5,"(3, 0, 1, 1, 0, 1)",25006.919217554423
6,"(2, 0, 0, 1, 0, 1)",25008.76096999763
7,"(4, 0, 2, 1, 0, 1)",25019.38983882575
8,"(2, 0, 1, 1, 0, 1)",25197.469979654
9,"(4, 0, 1, 1, 0, 0)",25413.132754867493
10,"(3, 0, 1, 1, 0, 0)",25420.164362274667
11,"(4, 0, 2, 1, 0, 0)",25429.58157631609
12,"(2, 0, 2, 1, 0, 0)",25430.309721244867
13,"(2, 0, 2, 0, 0, 1)",25436.324500954786
14,"(4, 0, 1, 0, 0, 1)",25444.59332113872
15,"(3, 0, 2, 0, 0, 1)",25450.00778092427
16,"(3, 0, 1, 0, 0, 1)",25453.192397731753
17,"(4, 0, 2, 0, 0, 1)",25456.81625728158
18,"(3, 0, 2, 1, 0, 0)",25495.453654374604
19,"(2, 0, 2, 0, 0, 0)",25588.40577923886
20,"(4, 0, 1, 0, 0, 0)",25594.16356420638
21,"(3, 0, 1, 0, 0, 0)",25600.863374600325
22,"(4, 0, 2, 0, 0, 0)",25604.78963976343
23,"(3, 0, 2, 0, 0, 0)",25757.065553536344
24,"(4, 0, 0, 1, 0, 0)",25847.51138606634
25,"(3, 0, 0, 1, 0, 0)",25858.269913358803
26,"(2, 0, 1, 1, 0, 0)",25897.550391872108
27,"(4, 0, 0, 0, 0, 1)",25900.661651262766
28,"(3, 0, 0, 0, 0, 1)",25911.75356708368
29,"(2, 0, 1, 0, 0, 1)",25952.530219670574
30,"(2, 0, 0, 1, 0, 0)",25973.84547926542
31,"(2, 0, 0, 0, 0, 1)",26033.694872499524
32,"(4, 0, 0, 0, 0, 0)",26090.126053320128
33,"(3, 0, 0, 0, 0, 0)",26100.83780550272
34,"(2, 0, 1, 0, 0, 0)",26140.179246671472
35,"(2, 0, 0, 0, 0, 0)",26227.464143387708
