,parameters,aic
0,"(4, 0, 1, 1, 0, 1)",27542.448912330598
1,"(2, 0, 2, 1, 0, 1)",27546.0268994248
2,"(4, 0, 2, 1, 0, 1)",27547.034640019814
3,"(4, 0, 0, 1, 0, 1)",27550.412077715515
4,"(3, 0, 0, 1, 0, 1)",27555.759558803144
5,"(3, 0, 2, 1, 0, 1)",27571.768840960453
6,"(3, 0, 1, 1, 0, 1)",27573.950633270426
7,"(2, 0, 1, 1, 0, 1)",27604.648496903825
8,"(2, 0, 0, 1, 0, 1)",27646.23909394155
9,"(4, 0, 1, 1, 0, 0)",28098.800530693512
10,"(4, 0, 1, 0, 0, 1)",28111.843355338755
11,"(3, 0, 2, 1, 0, 0)",28121.123700868728
12,"(2, 0, 2, 1, 0, 0)",28126.529877078458
13,"(3, 0, 2, 0, 0, 1)",28139.97537055083
14,"(2, 0, 2, 0, 0, 1)",28147.871440770134
15,"(3, 0, 1, 1, 0, 0)",28160.50040536339
16,"(3, 0, 1, 0, 0, 1)",28180.297711389438
17,"(4, 0, 2, 0, 0, 1)",28182.24405338698
18,"(4, 0, 1, 0, 0, 0)",28236.77139444226
19,"(3, 0, 2, 0, 0, 0)",28266.35865889315
20,"(2, 0, 2, 0, 0, 0)",28273.487286086915
21,"(4, 0, 2, 0, 0, 0)",28312.79461298969
22,"(3, 0, 1, 0, 0, 0)",28314.044618630425
23,"(4, 0, 0, 1, 0, 0)",28422.42864388927
24,"(4, 0, 0, 0, 0, 1)",28455.0569249067
25,"(3, 0, 0, 1, 0, 0)",28471.287249036563
26,"(3, 0, 0, 0, 0, 1)",28506.603142204367
27,"(4, 0, 0, 0, 0, 0)",28597.209122708897
28,"(2, 0, 1, 1, 0, 0)",28649.661224097967
29,"(3, 0, 0, 0, 0, 0)",28651.549723284297
30,"(2, 0, 1, 0, 0, 1)",28691.50091050116
31,"(2, 0, 0, 1, 0, 0)",28697.93171530633
32,"(2, 0, 0, 0, 0, 1)",28742.09603911317
33,"(2, 0, 1, 0, 0, 0)",28854.629349929888
34,"(2, 0, 0, 0, 0, 0)",28915.93373295784
