,parameters,aic
0,"(3, 0, 1, 1, 0, 1)",24688.78689711473
1,"(2, 0, 2, 1, 0, 1)",24689.407495736043
2,"(4, 0, 1, 1, 0, 1)",24689.70903712221
3,"(4, 0, 0, 1, 0, 1)",24693.791448989137
4,"(3, 0, 0, 1, 0, 1)",24696.900629926993
5,"(3, 0, 2, 1, 0, 1)",24697.320238196226
6,"(2, 0, 1, 1, 0, 1)",24703.58128669979
7,"(2, 0, 0, 1, 0, 1)",24707.081454891268
8,"(4, 0, 1, 1, 0, 0)",25223.53824409029
9,"(3, 0, 1, 1, 0, 0)",25223.633885335537
10,"(4, 0, 2, 1, 0, 0)",25229.071563610894
11,"(3, 0, 2, 1, 0, 0)",25229.136697965238
12,"(2, 0, 1, 1, 0, 0)",25229.762339601697
13,"(2, 0, 2, 1, 0, 0)",25232.464085962652
14,"(4, 0, 1, 0, 0, 1)",25258.942031583632
15,"(3, 0, 1, 0, 0, 1)",25259.719276719406
16,"(2, 0, 2, 0, 0, 1)",25260.650878007993
17,"(2, 0, 1, 0, 0, 1)",25261.836215983603
18,"(4, 0, 2, 0, 0, 1)",25264.331293589363
19,"(3, 0, 1, 0, 0, 0)",25398.031863170607
20,"(4, 0, 1, 0, 0, 0)",25399.25184238022
21,"(2, 0, 2, 0, 0, 0)",25400.385032094367
22,"(2, 0, 1, 0, 0, 0)",25402.847500846838
23,"(4, 0, 2, 0, 0, 0)",25404.308697630124
24,"(3, 0, 2, 0, 0, 0)",25417.74463096654
25,"(4, 0, 0, 1, 0, 0)",25608.279313870305
26,"(4, 0, 0, 0, 0, 1)",25655.146789542014
27,"(3, 0, 0, 1, 0, 0)",25657.74568654773
28,"(3, 0, 0, 0, 0, 1)",25706.49657134895
29,"(2, 0, 0, 1, 0, 0)",25731.919507514132
30,"(2, 0, 0, 0, 0, 1)",25780.058935762085
31,"(4, 0, 0, 0, 0, 0)",25811.83636125933
32,"(3, 0, 0, 0, 0, 0)",25862.844844204265
33,"(2, 0, 0, 0, 0, 0)",25932.041086863825
