,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",31569.075432388447
1,"(2, 0, 1, 1, 0, 1)",31577.626699451528
2,"(2, 0, 0, 1, 0, 1)",31578.024762409634
3,"(3, 0, 0, 1, 0, 1)",31578.31109968479
4,"(4, 0, 0, 1, 0, 1)",31578.778693017768
5,"(2, 0, 2, 1, 0, 1)",31579.28799954084
6,"(3, 0, 1, 1, 0, 1)",31580.615507945568
7,"(4, 0, 1, 1, 0, 1)",31581.08377028737
8,"(4, 0, 1, 1, 0, 0)",32088.833726199162
9,"(3, 0, 1, 1, 0, 0)",32089.485272588205
10,"(4, 0, 2, 1, 0, 0)",32096.543657970844
11,"(2, 0, 2, 1, 0, 0)",32100.79588117453
12,"(4, 0, 1, 0, 0, 1)",32133.302645082113
13,"(3, 0, 1, 0, 0, 1)",32135.532471389222
14,"(4, 0, 2, 0, 0, 1)",32144.256483135847
15,"(2, 0, 2, 0, 0, 1)",32149.36878307851
16,"(3, 0, 2, 0, 0, 1)",32186.319791971586
17,"(4, 0, 1, 0, 0, 0)",32299.755586883315
18,"(3, 0, 2, 1, 0, 0)",32304.70660726096
19,"(4, 0, 2, 0, 0, 0)",32306.063788821906
20,"(3, 0, 1, 0, 0, 0)",32308.117637777268
21,"(2, 0, 2, 0, 0, 0)",32332.196932180937
22,"(3, 0, 2, 0, 0, 0)",32381.196524598152
23,"(4, 0, 0, 1, 0, 0)",32596.223294363903
24,"(3, 0, 0, 1, 0, 0)",32607.881856434735
25,"(2, 0, 1, 1, 0, 0)",32627.98403035002
26,"(2, 0, 0, 1, 0, 0)",32644.699129309538
27,"(4, 0, 0, 0, 0, 1)",32683.53748903797
28,"(3, 0, 0, 0, 0, 1)",32698.14272436752
29,"(2, 0, 1, 0, 0, 1)",32720.45615231764
30,"(2, 0, 0, 0, 0, 1)",32739.790862654387
31,"(4, 0, 0, 0, 0, 0)",32929.79093370281
32,"(3, 0, 0, 0, 0, 0)",32946.972926540635
33,"(2, 0, 1, 0, 0, 0)",32968.547685337755
34,"(2, 0, 0, 0, 0, 0)",32995.31547671369
