,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",25873.265784377163
1,"(2, 0, 1, 1, 0, 1)",25875.203395497585
2,"(3, 0, 0, 1, 0, 1)",25876.770643001513
3,"(3, 0, 1, 1, 0, 1)",25876.830172628746
4,"(4, 0, 0, 1, 0, 1)",25877.07797582971
5,"(4, 0, 2, 1, 0, 1)",25878.464630019196
6,"(2, 0, 2, 1, 0, 1)",25878.74331842312
7,"(4, 0, 1, 1, 0, 1)",25879.22986668143
8,"(2, 0, 0, 1, 0, 1)",25895.698253729042
9,"(2, 0, 2, 1, 0, 0)",26470.507606528183
10,"(3, 0, 2, 1, 0, 0)",26476.66789530931
11,"(3, 0, 2, 0, 0, 1)",26516.688637410698
12,"(2, 0, 2, 0, 0, 1)",26517.525551682797
13,"(4, 0, 2, 0, 0, 1)",26546.0875952323
14,"(2, 0, 2, 0, 0, 0)",26669.38847399039
15,"(3, 0, 2, 0, 0, 0)",26670.57543095626
16,"(3, 0, 0, 1, 0, 0)",26683.123395269384
17,"(4, 0, 2, 1, 0, 0)",26684.004882936504
18,"(3, 0, 1, 1, 0, 0)",26684.130371843126
19,"(4, 0, 0, 1, 0, 0)",26684.593357012727
20,"(4, 0, 1, 1, 0, 0)",26685.366946402737
21,"(2, 0, 1, 1, 0, 0)",26690.185423122115
22,"(2, 0, 0, 1, 0, 0)",26738.758015063577
23,"(3, 0, 0, 0, 0, 1)",26743.30751471608
24,"(3, 0, 1, 0, 0, 1)",26744.543682553594
25,"(4, 0, 0, 0, 0, 1)",26744.880700325168
26,"(4, 0, 1, 0, 0, 1)",26745.932690208785
27,"(2, 0, 1, 0, 0, 1)",26751.121431752144
28,"(2, 0, 0, 0, 0, 1)",26801.112770156004
29,"(4, 0, 2, 0, 0, 0)",26903.301971935678
30,"(3, 0, 0, 0, 0, 0)",26913.766221908834
31,"(3, 0, 1, 0, 0, 0)",26915.05086164637
32,"(4, 0, 0, 0, 0, 0)",26915.325909404735
33,"(4, 0, 1, 0, 0, 0)",26916.761569089744
34,"(2, 0, 1, 0, 0, 0)",26921.44772668346
35,"(2, 0, 0, 0, 0, 0)",26973.630777605413
