,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26721.593051363867
1,"(2, 0, 2, 1, 0, 1)",26726.27861140452
2,"(4, 0, 1, 1, 0, 1)",26735.786791203525
3,"(4, 0, 2, 1, 0, 1)",26735.814410005718
4,"(3, 0, 1, 1, 0, 1)",26736.362997171997
5,"(4, 0, 0, 1, 0, 1)",26747.34010543598
6,"(3, 0, 0, 1, 0, 1)",26749.092886463746
7,"(2, 0, 1, 1, 0, 1)",26768.533161713523
8,"(2, 0, 0, 1, 0, 1)",26781.21127038986
9,"(4, 0, 1, 1, 0, 0)",26964.64452311676
10,"(3, 0, 2, 1, 0, 0)",26973.42917372007
11,"(2, 0, 2, 1, 0, 0)",26977.880408643287
12,"(4, 0, 1, 0, 0, 1)",26982.284748875125
13,"(3, 0, 1, 1, 0, 0)",26986.43322576475
14,"(3, 0, 2, 0, 0, 1)",26990.16141017954
15,"(4, 0, 2, 1, 0, 0)",26995.033302780546
16,"(2, 0, 2, 0, 0, 1)",26996.203103921966
17,"(3, 0, 1, 0, 0, 1)",27004.919252714015
18,"(4, 0, 2, 0, 0, 1)",27008.49624767329
19,"(4, 0, 1, 0, 0, 0)",27092.137558825885
20,"(3, 0, 2, 0, 0, 0)",27097.42348390621
21,"(2, 0, 2, 0, 0, 0)",27103.012859494647
22,"(3, 0, 1, 0, 0, 0)",27112.021970672093
23,"(4, 0, 2, 0, 0, 0)",27115.164232300092
24,"(4, 0, 0, 1, 0, 0)",27378.390395164
25,"(4, 0, 0, 0, 0, 1)",27405.981360320013
26,"(3, 0, 0, 1, 0, 0)",27416.00409173879
27,"(3, 0, 0, 0, 0, 1)",27444.162616980142
28,"(4, 0, 0, 0, 0, 0)",27534.743744061532
29,"(3, 0, 0, 0, 0, 0)",27571.83530267294
30,"(2, 0, 1, 1, 0, 0)",27576.12029962791
31,"(2, 0, 0, 1, 0, 0)",27577.267442370638
32,"(2, 0, 1, 0, 0, 1)",27608.283542334666
33,"(2, 0, 0, 0, 0, 1)",27609.115484753023
34,"(2, 0, 1, 0, 0, 0)",27736.295434579297
35,"(2, 0, 0, 0, 0, 0)",27737.977045754942
