,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",27884.911910534764
1,"(2, 0, 2, 1, 0, 1)",27884.945438758084
2,"(3, 0, 2, 1, 0, 1)",27887.291176156905
3,"(4, 0, 1, 1, 0, 1)",27895.90377436349
4,"(4, 0, 0, 1, 0, 1)",27896.35316592538
5,"(3, 0, 1, 1, 0, 1)",27896.655706474477
6,"(3, 0, 0, 1, 0, 1)",27900.79845760517
7,"(2, 0, 1, 1, 0, 1)",27909.967363561875
8,"(2, 0, 0, 1, 0, 1)",27918.787852964346
9,"(4, 0, 2, 1, 0, 0)",28357.604718859046
10,"(2, 0, 2, 1, 0, 0)",28378.27902754928
11,"(4, 0, 1, 1, 0, 0)",28382.628461932967
12,"(3, 0, 1, 1, 0, 0)",28383.448709576878
13,"(4, 0, 2, 0, 0, 1)",28413.453442064387
14,"(3, 0, 2, 1, 0, 0)",28422.272049317755
15,"(2, 0, 2, 0, 0, 1)",28446.705632440822
16,"(4, 0, 1, 0, 0, 1)",28449.045038740463
17,"(3, 0, 1, 0, 0, 1)",28450.35558126083
18,"(3, 0, 2, 0, 0, 1)",28479.16294038727
19,"(4, 0, 2, 0, 0, 0)",28618.419789029176
20,"(2, 0, 2, 0, 0, 0)",28672.425524420334
21,"(3, 0, 1, 0, 0, 0)",28673.979372561156
22,"(4, 0, 1, 0, 0, 0)",28674.862531073395
23,"(3, 0, 2, 0, 0, 0)",28696.516119036834
24,"(4, 0, 0, 1, 0, 0)",28743.990063130204
25,"(3, 0, 0, 1, 0, 0)",28784.15050767277
26,"(4, 0, 0, 0, 0, 1)",28827.325300234323
27,"(2, 0, 1, 1, 0, 0)",28860.565540914213
28,"(3, 0, 0, 0, 0, 1)",28865.75751548082
29,"(2, 0, 0, 1, 0, 0)",28870.58583700713
30,"(2, 0, 1, 0, 0, 1)",28936.95225718388
31,"(2, 0, 0, 0, 0, 1)",28946.31358477177
32,"(4, 0, 0, 0, 0, 0)",29069.190831235035
33,"(3, 0, 0, 0, 0, 0)",29105.236501720017
34,"(2, 0, 1, 0, 0, 0)",29163.468736251994
35,"(2, 0, 0, 0, 0, 0)",29172.071881170836
