,parameters,aic
0,"(4, 0, 0, 1, 0, 1)",24756.37985703527
1,"(3, 0, 0, 1, 0, 1)",24757.544941854412
2,"(3, 0, 1, 1, 0, 1)",24757.724042621594
3,"(4, 0, 1, 1, 0, 1)",24759.30538753911
4,"(3, 0, 2, 1, 0, 1)",24759.81650883369
5,"(4, 0, 2, 1, 0, 1)",24761.149657016605
6,"(2, 0, 2, 1, 0, 1)",24777.874134291356
7,"(2, 0, 0, 1, 0, 1)",24782.89564544289
8,"(2, 0, 1, 1, 0, 1)",24816.822088314962
9,"(2, 0, 2, 1, 0, 0)",25557.719094646556
10,"(2, 0, 2, 0, 0, 1)",25647.664099519145
11,"(4, 0, 2, 1, 0, 0)",25738.915903708727
12,"(3, 0, 1, 1, 0, 0)",25872.26109212495
13,"(4, 0, 0, 1, 0, 0)",25872.54998224478
14,"(3, 0, 2, 1, 0, 0)",25873.423895738048
15,"(4, 0, 1, 1, 0, 0)",25873.70836510386
16,"(3, 0, 0, 1, 0, 0)",25883.976784975075
17,"(2, 0, 1, 1, 0, 0)",25924.61112028629
18,"(2, 0, 0, 1, 0, 0)",25948.015457016478
19,"(4, 0, 2, 0, 0, 1)",25984.577692917388
20,"(4, 0, 0, 0, 0, 1)",25984.857242492842
21,"(3, 0, 1, 0, 0, 1)",25985.487302067435
22,"(3, 0, 2, 0, 0, 1)",25986.439029401743
23,"(4, 0, 1, 0, 0, 1)",25986.820599035582
24,"(3, 0, 0, 0, 0, 1)",25990.223476478666
25,"(2, 0, 1, 0, 0, 1)",26022.709934765546
26,"(2, 0, 0, 0, 0, 1)",26048.56686006648
27,"(3, 0, 0, 0, 0, 0)",26241.848771866236
28,"(4, 0, 0, 0, 0, 0)",26242.774191239692
29,"(3, 0, 1, 0, 0, 0)",26242.96917294164
30,"(3, 0, 2, 0, 0, 0)",26244.32803614212
31,"(4, 0, 1, 0, 0, 0)",26244.64749013726
32,"(2, 0, 2, 0, 0, 0)",26245.50231953057
33,"(4, 0, 2, 0, 0, 0)",26246.100770107245
34,"(2, 0, 1, 0, 0, 0)",26260.757650294734
35,"(2, 0, 0, 0, 0, 0)",26289.240614815346
