,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",24210.2077315693
1,"(4, 0, 0, 1, 0, 1)",24211.423010632494
2,"(4, 0, 1, 1, 0, 1)",24214.45037235526
3,"(3, 0, 2, 1, 0, 1)",24216.01519924741
4,"(2, 0, 1, 1, 0, 1)",24217.062344166858
5,"(2, 0, 2, 1, 0, 1)",24218.133578435973
6,"(3, 0, 1, 1, 0, 1)",24224.185341224198
7,"(4, 0, 2, 1, 0, 1)",24231.637657933596
8,"(2, 0, 0, 1, 0, 1)",24232.13107463951
9,"(2, 0, 2, 1, 0, 0)",25061.311127868757
10,"(3, 0, 0, 1, 0, 0)",25378.03860461144
11,"(4, 0, 0, 1, 0, 0)",25379.726867630816
12,"(3, 0, 1, 1, 0, 0)",25379.781150330957
13,"(4, 0, 1, 1, 0, 0)",25380.543116685585
14,"(3, 0, 2, 1, 0, 0)",25381.124731746564
15,"(4, 0, 2, 1, 0, 0)",25381.820616052206
16,"(2, 0, 1, 1, 0, 0)",25398.606182965093
17,"(2, 0, 0, 1, 0, 0)",25426.631918745377
18,"(3, 0, 0, 0, 0, 1)",25451.797890628135
19,"(4, 0, 0, 0, 0, 1)",25453.75021334578
20,"(3, 0, 1, 0, 0, 1)",25453.764836622584
21,"(3, 0, 2, 0, 0, 1)",25453.774667199694
22,"(4, 0, 2, 0, 0, 1)",25455.18473258401
23,"(4, 0, 1, 0, 0, 1)",25455.6926258691
24,"(2, 0, 2, 0, 0, 1)",25455.980273705565
25,"(2, 0, 1, 0, 0, 1)",25465.406998247458
26,"(2, 0, 0, 0, 0, 1)",25493.163389327317
27,"(4, 0, 1, 0, 0, 0)",25616.71173606541
28,"(4, 0, 0, 0, 0, 0)",25617.34848821035
29,"(3, 0, 2, 0, 0, 0)",25617.574740336833
30,"(3, 0, 0, 0, 0, 0)",25617.702133301966
31,"(3, 0, 1, 0, 0, 0)",25618.400396353776
32,"(4, 0, 2, 0, 0, 0)",25619.57819777619
33,"(2, 0, 2, 0, 0, 0)",25619.85658558287
34,"(2, 0, 1, 0, 0, 0)",25621.463441451633
35,"(2, 0, 0, 0, 0, 0)",25647.17337469139
