,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",22257.719234276403
1,"(3, 0, 2, 1, 0, 1)",22265.445162863638
2,"(3, 0, 0, 1, 0, 1)",22265.660621899362
3,"(4, 0, 0, 1, 0, 1)",22267.616576818633
4,"(2, 0, 1, 1, 0, 1)",22267.72190305751
5,"(4, 0, 1, 1, 0, 1)",22268.992720049147
6,"(4, 0, 2, 1, 0, 1)",22281.659923232448
7,"(3, 0, 1, 1, 0, 1)",22282.213317246267
8,"(2, 0, 0, 1, 0, 1)",22286.660156667098
9,"(2, 0, 2, 1, 0, 0)",22405.884447742155
10,"(2, 0, 2, 0, 0, 1)",22407.816723335676
11,"(3, 0, 2, 0, 0, 1)",22411.242824148812
12,"(4, 0, 1, 1, 0, 0)",22414.521149882108
13,"(3, 0, 2, 1, 0, 0)",22414.85631166314
14,"(4, 0, 1, 0, 0, 1)",22415.799095004593
15,"(2, 0, 2, 0, 0, 0)",22420.74519303528
16,"(4, 0, 2, 1, 0, 0)",22421.918511185813
17,"(3, 0, 2, 0, 0, 0)",22422.200150418576
18,"(4, 0, 1, 0, 0, 0)",22424.651968945516
19,"(3, 0, 1, 0, 0, 1)",22424.768718549658
20,"(4, 0, 2, 0, 0, 1)",22427.667885040024
21,"(3, 0, 1, 1, 0, 0)",22428.093586056377
22,"(3, 0, 1, 0, 0, 0)",22436.136576984703
23,"(4, 0, 2, 0, 0, 0)",22440.693124005145
24,"(4, 0, 0, 1, 0, 0)",22673.523666669964
25,"(4, 0, 0, 0, 0, 1)",22677.120125090674
26,"(3, 0, 0, 1, 0, 0)",22681.808431572346
27,"(3, 0, 0, 0, 0, 1)",22685.50129884121
28,"(4, 0, 0, 0, 0, 0)",22696.257110756953
29,"(3, 0, 0, 0, 0, 0)",22704.680073756568
30,"(2, 0, 1, 1, 0, 0)",22709.852729897484
31,"(2, 0, 1, 0, 0, 1)",22713.58355079802
32,"(2, 0, 1, 0, 0, 0)",22732.3420323692
33,"(2, 0, 0, 1, 0, 0)",22755.039653607346
34,"(2, 0, 0, 0, 0, 1)",22758.953874785682
35,"(2, 0, 0, 0, 0, 0)",22778.40483549269
