,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",25802.271469645864
1,"(4, 0, 2, 1, 0, 1)",25802.45989190194
2,"(2, 0, 1, 1, 0, 1)",25802.472981431845
3,"(3, 0, 2, 1, 0, 1)",25803.015333356096
4,"(2, 0, 2, 1, 0, 1)",25803.336834557354
5,"(2, 0, 0, 1, 0, 1)",25803.93084261951
6,"(4, 0, 0, 1, 0, 1)",25804.10083158349
7,"(4, 0, 1, 1, 0, 1)",25806.311425972246
8,"(3, 0, 1, 1, 0, 1)",25807.111963526793
9,"(2, 0, 2, 1, 0, 0)",26645.60882692358
10,"(4, 0, 2, 1, 0, 0)",26655.302406152477
11,"(3, 0, 1, 1, 0, 0)",26662.51532508759
12,"(3, 0, 2, 1, 0, 0)",26684.518326382648
13,"(4, 0, 1, 1, 0, 0)",26693.261596801574
14,"(4, 0, 2, 0, 0, 1)",26732.557452773508
15,"(2, 0, 2, 0, 0, 1)",26734.12256374381
16,"(4, 0, 0, 1, 0, 0)",27022.53057012641
17,"(3, 0, 0, 1, 0, 0)",27025.826442935675
18,"(2, 0, 1, 1, 0, 0)",27047.322125039747
19,"(2, 0, 0, 1, 0, 0)",27049.58634004001
20,"(3, 0, 2, 0, 0, 1)",27095.884722684736
21,"(3, 0, 1, 0, 0, 1)",27117.25319369803
22,"(4, 0, 0, 0, 0, 1)",27117.385190130804
23,"(3, 0, 0, 0, 0, 1)",27117.57824885608
24,"(4, 0, 1, 0, 0, 1)",27119.223594362662
25,"(2, 0, 1, 0, 0, 1)",27128.007378612394
26,"(2, 0, 0, 0, 0, 1)",27131.748596239668
27,"(3, 0, 0, 0, 0, 0)",27363.81804149504
28,"(2, 0, 1, 0, 0, 0)",27364.865812432618
29,"(4, 0, 0, 0, 0, 0)",27365.772171534416
30,"(3, 0, 1, 0, 0, 0)",27365.774996670538
31,"(2, 0, 2, 0, 0, 0)",27365.880240478702
32,"(3, 0, 2, 0, 0, 0)",27367.74507421105
33,"(4, 0, 1, 0, 0, 0)",27367.816161346225
34,"(2, 0, 0, 0, 0, 0)",27368.03397524378
35,"(4, 0, 2, 0, 0, 0)",27369.383584675907
