,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",30572.703950049003
1,"(3, 0, 1, 1, 0, 1)",30579.840849755154
2,"(4, 0, 2, 1, 0, 1)",30583.934667674846
3,"(4, 0, 1, 1, 0, 1)",30602.577538696452
4,"(4, 0, 0, 1, 0, 1)",30605.75328891363
5,"(3, 0, 0, 1, 0, 1)",30605.908169636696
6,"(2, 0, 2, 1, 0, 1)",30607.470527473677
7,"(2, 0, 1, 1, 0, 1)",30614.709367841806
8,"(2, 0, 0, 1, 0, 1)",30635.624914323107
9,"(4, 0, 1, 1, 0, 0)",31665.613490360585
10,"(3, 0, 2, 1, 0, 0)",31669.426292109256
11,"(2, 0, 2, 1, 0, 0)",31677.114471781606
12,"(3, 0, 1, 1, 0, 0)",31679.967492440097
13,"(4, 0, 2, 1, 0, 0)",31682.27701824206
14,"(4, 0, 1, 0, 0, 1)",31863.269238869485
15,"(3, 0, 2, 0, 0, 1)",31866.533711066328
16,"(3, 0, 1, 0, 0, 1)",31876.899028384254
17,"(2, 0, 2, 0, 0, 1)",31878.089630875395
18,"(4, 0, 2, 0, 0, 1)",31878.747359422643
19,"(4, 0, 0, 1, 0, 0)",31941.71085196774
20,"(3, 0, 0, 1, 0, 0)",31966.79972787728
21,"(2, 0, 1, 1, 0, 0)",31999.943407292743
22,"(2, 0, 0, 1, 0, 0)",32037.851240447006
23,"(4, 0, 0, 0, 0, 1)",32220.64667190322
24,"(4, 0, 1, 0, 0, 0)",32263.295306495555
25,"(3, 0, 2, 0, 0, 0)",32264.267665520976
26,"(3, 0, 0, 0, 0, 1)",32268.84813551221
27,"(4, 0, 2, 0, 0, 0)",32275.497998431212
28,"(3, 0, 1, 0, 0, 0)",32276.39933795943
29,"(2, 0, 2, 0, 0, 0)",32314.648006266638
30,"(2, 0, 1, 0, 0, 1)",32328.728892366587
31,"(2, 0, 0, 0, 0, 1)",32390.905482112183
32,"(4, 0, 0, 0, 0, 0)",32699.46497479805
33,"(3, 0, 0, 0, 0, 0)",32769.16632936297
34,"(2, 0, 1, 0, 0, 0)",32863.10548932942
35,"(2, 0, 0, 0, 0, 0)",32961.9096635214
