,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",26564.368908769236
1,"(4, 0, 2, 1, 0, 1)",26565.569772995506
2,"(3, 0, 2, 1, 0, 1)",26565.7459174346
3,"(3, 0, 1, 1, 0, 1)",26575.785711696073
4,"(4, 0, 1, 1, 0, 1)",26580.325544863415
5,"(3, 0, 0, 1, 0, 1)",26597.546125904828
6,"(4, 0, 0, 1, 0, 1)",26597.79385561764
7,"(2, 0, 1, 1, 0, 1)",26601.924955983042
8,"(2, 0, 0, 1, 0, 1)",26612.157408371102
9,"(2, 0, 2, 1, 0, 0)",26991.752641395367
10,"(3, 0, 2, 1, 0, 0)",26996.755877693748
11,"(4, 0, 1, 1, 0, 0)",26996.982469116534
12,"(3, 0, 1, 1, 0, 0)",27004.8974155773
13,"(4, 0, 2, 1, 0, 0)",27010.554787151545
14,"(4, 0, 1, 0, 0, 1)",27018.248351001756
15,"(2, 0, 2, 0, 0, 1)",27018.405372065354
16,"(3, 0, 2, 0, 0, 1)",27025.05064072549
17,"(3, 0, 1, 0, 0, 1)",27032.1203571764
18,"(4, 0, 2, 0, 0, 1)",27037.036027546466
19,"(4, 0, 1, 0, 0, 0)",27153.893031027867
20,"(2, 0, 2, 0, 0, 0)",27155.621205383555
21,"(3, 0, 2, 0, 0, 0)",27156.109370436137
22,"(3, 0, 1, 0, 0, 0)",27174.68907271685
23,"(4, 0, 2, 0, 0, 0)",27178.71826902664
24,"(4, 0, 0, 1, 0, 0)",27366.416972999257
25,"(4, 0, 0, 0, 0, 1)",27397.460169506878
26,"(3, 0, 0, 1, 0, 0)",27400.90371296713
27,"(3, 0, 0, 0, 0, 1)",27432.179571068904
28,"(2, 0, 1, 1, 0, 0)",27472.80103972836
29,"(2, 0, 0, 1, 0, 0)",27507.473997903442
30,"(2, 0, 1, 0, 0, 1)",27509.855377154916
31,"(4, 0, 0, 0, 0, 0)",27535.375366578006
32,"(2, 0, 0, 0, 0, 1)",27547.943647189746
33,"(3, 0, 0, 0, 0, 0)",27568.432003346108
34,"(2, 0, 1, 0, 0, 0)",27657.642162734734
35,"(2, 0, 0, 0, 0, 0)",27706.105604008786
