,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",26514.33425608328
1,"(2, 0, 2, 1, 0, 1)",26522.056409901183
2,"(4, 0, 2, 1, 0, 1)",26534.48895300977
3,"(4, 0, 1, 1, 0, 1)",26546.71002115755
4,"(3, 0, 0, 1, 0, 1)",26555.51555567628
5,"(4, 0, 0, 1, 0, 1)",26555.73333956609
6,"(3, 0, 1, 1, 0, 1)",26557.061554337317
7,"(2, 0, 1, 1, 0, 1)",26558.609603373352
8,"(2, 0, 0, 1, 0, 1)",26576.003874227466
9,"(4, 0, 1, 1, 0, 0)",26809.020614296966
10,"(2, 0, 2, 1, 0, 0)",26810.109541004244
11,"(3, 0, 2, 1, 0, 0)",26810.966078669037
12,"(4, 0, 1, 0, 0, 1)",26827.172180426816
13,"(3, 0, 1, 1, 0, 0)",26827.19412634276
14,"(2, 0, 2, 0, 0, 1)",26828.29515699121
15,"(4, 0, 2, 1, 0, 0)",26830.153706087003
16,"(3, 0, 1, 0, 0, 1)",26845.777954100464
17,"(4, 0, 2, 0, 0, 1)",26849.29803138462
18,"(3, 0, 2, 0, 0, 1)",26849.479504036764
19,"(2, 0, 2, 0, 0, 0)",26908.44398270095
20,"(4, 0, 1, 0, 0, 0)",26908.903643197966
21,"(3, 0, 2, 0, 0, 0)",26915.55975136221
22,"(3, 0, 1, 0, 0, 0)",26929.051554674377
23,"(4, 0, 2, 0, 0, 0)",26932.6213003271
24,"(4, 0, 0, 1, 0, 0)",27401.063679253682
25,"(4, 0, 0, 0, 0, 1)",27425.591177561488
26,"(3, 0, 0, 1, 0, 0)",27443.46821628385
27,"(3, 0, 0, 0, 0, 1)",27468.029511177894
28,"(4, 0, 0, 0, 0, 0)",27526.956289650716
29,"(3, 0, 0, 0, 0, 0)",27568.22744527259
30,"(2, 0, 1, 1, 0, 0)",27667.753549127177
31,"(2, 0, 0, 1, 0, 0)",27672.86325783284
32,"(2, 0, 1, 0, 0, 1)",27700.416959870818
33,"(2, 0, 0, 0, 0, 1)",27706.505401600098
34,"(2, 0, 1, 0, 0, 0)",27812.533361824
35,"(2, 0, 0, 0, 0, 0)",27827.151372959168
