,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",24974.078250250623
1,"(3, 0, 2, 1, 0, 1)",24979.511911052203
2,"(4, 0, 2, 1, 0, 1)",24979.982403191225
3,"(4, 0, 0, 1, 0, 1)",24993.995414655295
4,"(3, 0, 0, 1, 0, 1)",24994.245494098333
5,"(3, 0, 1, 1, 0, 1)",24994.568427928047
6,"(4, 0, 1, 1, 0, 1)",24994.960945804036
7,"(2, 0, 1, 1, 0, 1)",25003.541943209744
8,"(2, 0, 0, 1, 0, 1)",25006.780368319887
9,"(4, 0, 2, 1, 0, 0)",25357.326149318153
10,"(2, 0, 2, 1, 0, 0)",25366.984362970066
11,"(3, 0, 1, 1, 0, 0)",25371.26134306969
12,"(4, 0, 1, 1, 0, 0)",25374.05887124421
13,"(3, 0, 2, 1, 0, 0)",25388.43965025595
14,"(2, 0, 2, 0, 0, 1)",25391.47217275832
15,"(3, 0, 1, 0, 0, 1)",25392.35452147427
16,"(4, 0, 1, 0, 0, 1)",25392.65535877586
17,"(4, 0, 2, 0, 0, 1)",25399.547797480576
18,"(3, 0, 2, 0, 0, 1)",25410.161074158586
19,"(4, 0, 2, 0, 0, 0)",25476.78662564883
20,"(3, 0, 1, 0, 0, 0)",25502.87895662698
21,"(4, 0, 1, 0, 0, 0)",25504.422242660512
22,"(2, 0, 2, 0, 0, 0)",25505.330454942574
23,"(3, 0, 2, 0, 0, 0)",25507.91275799413
24,"(4, 0, 0, 1, 0, 0)",25716.27444912403
25,"(3, 0, 0, 1, 0, 0)",25739.81133483133
26,"(4, 0, 0, 0, 0, 1)",25746.067815538645
27,"(3, 0, 0, 0, 0, 1)",25771.12815510863
28,"(2, 0, 1, 1, 0, 0)",25774.51455475071
29,"(2, 0, 0, 1, 0, 0)",25800.088948091707
30,"(2, 0, 1, 0, 0, 1)",25804.76150195591
31,"(2, 0, 0, 0, 0, 1)",25829.0754054839
32,"(4, 0, 0, 0, 0, 0)",25866.443088623593
33,"(3, 0, 0, 0, 0, 0)",25895.546892990013
34,"(2, 0, 1, 0, 0, 0)",25927.462577206996
35,"(2, 0, 0, 0, 0, 0)",25949.102536638606
