,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",27365.20840478399
1,"(4, 0, 0, 1, 0, 1)",27366.89249390363
2,"(3, 0, 1, 1, 0, 1)",27367.488997567852
3,"(4, 0, 1, 1, 0, 1)",27367.49629777418
4,"(2, 0, 2, 1, 0, 1)",27368.143196229365
5,"(3, 0, 2, 1, 0, 1)",27369.590810506637
6,"(2, 0, 1, 1, 0, 1)",27380.046673218447
7,"(4, 0, 2, 1, 0, 1)",27385.300503906914
8,"(2, 0, 0, 1, 0, 1)",27402.970902312016
9,"(3, 0, 2, 1, 0, 0)",27878.142942270082
10,"(3, 0, 2, 0, 0, 0)",27953.381280538753
11,"(3, 0, 2, 0, 0, 1)",28095.811689359267
12,"(3, 0, 0, 1, 0, 0)",28276.691373807196
13,"(4, 0, 0, 1, 0, 0)",28278.352605629465
14,"(3, 0, 1, 1, 0, 0)",28278.41788751738
15,"(2, 0, 2, 1, 0, 0)",28280.133674760913
16,"(4, 0, 1, 1, 0, 0)",28280.540017567353
17,"(4, 0, 2, 1, 0, 0)",28282.00840503226
18,"(2, 0, 1, 1, 0, 0)",28297.365071545093
19,"(3, 0, 0, 0, 0, 1)",28315.84764189694
20,"(4, 0, 0, 0, 0, 1)",28316.467798338428
21,"(3, 0, 1, 0, 0, 1)",28316.88381879887
22,"(4, 0, 1, 0, 0, 1)",28317.045330492638
23,"(2, 0, 2, 0, 0, 1)",28318.476577994195
24,"(4, 0, 2, 0, 0, 1)",28319.99186291305
25,"(2, 0, 0, 1, 0, 0)",28323.19600738812
26,"(2, 0, 1, 0, 0, 1)",28328.525901279012
27,"(2, 0, 0, 0, 0, 1)",28352.596454693416
28,"(4, 0, 1, 0, 0, 0)",28444.260949675267
29,"(4, 0, 0, 0, 0, 0)",28446.72416821478
30,"(3, 0, 1, 0, 0, 0)",28449.77654269986
31,"(2, 0, 2, 0, 0, 0)",28450.304712509595
32,"(2, 0, 1, 0, 0, 0)",28450.34917811133
33,"(3, 0, 0, 0, 0, 0)",28450.83372223158
34,"(4, 0, 2, 0, 0, 0)",28451.408202041748
35,"(2, 0, 0, 0, 0, 0)",28467.851235521608
