,parameters,aic
0,"(4, 0, 2, 1, 0, 1)",28275.44303652563
1,"(4, 0, 1, 1, 0, 1)",28279.349766017986
2,"(2, 0, 2, 1, 0, 1)",28284.981198527425
3,"(2, 0, 1, 1, 0, 1)",28294.346929509447
4,"(3, 0, 0, 1, 0, 1)",28294.496712038104
5,"(4, 0, 0, 1, 0, 1)",28295.090586409537
6,"(3, 0, 2, 1, 0, 1)",28295.40160343023
7,"(2, 0, 0, 1, 0, 1)",28299.0332062218
8,"(3, 0, 1, 1, 0, 1)",28299.701172579647
9,"(3, 0, 1, 1, 0, 0)",28740.055076258006
10,"(3, 0, 2, 1, 0, 0)",28741.065471653917
11,"(2, 0, 2, 1, 0, 0)",28741.875725813523
12,"(4, 0, 2, 1, 0, 0)",28743.461979526382
13,"(4, 0, 1, 1, 0, 0)",28746.93217040194
14,"(3, 0, 1, 0, 0, 1)",28782.28703126524
15,"(4, 0, 2, 0, 0, 1)",28783.9767017355
16,"(4, 0, 1, 0, 0, 1)",28784.431015176415
17,"(2, 0, 2, 0, 0, 1)",28785.2715848364
18,"(3, 0, 2, 0, 0, 1)",28789.878776300353
19,"(3, 0, 2, 0, 0, 0)",28970.344283236143
20,"(4, 0, 2, 0, 0, 0)",28970.400813904358
21,"(4, 0, 1, 0, 0, 0)",28971.415311402954
22,"(3, 0, 1, 0, 0, 0)",28972.463804232197
23,"(2, 0, 2, 0, 0, 0)",28980.478549575928
24,"(4, 0, 0, 1, 0, 0)",29224.828026216877
25,"(3, 0, 0, 1, 0, 0)",29254.83085701027
26,"(4, 0, 0, 0, 0, 1)",29294.38449422158
27,"(2, 0, 1, 1, 0, 0)",29315.227424953187
28,"(3, 0, 0, 0, 0, 1)",29327.14453566273
29,"(2, 0, 0, 1, 0, 0)",29354.042832906263
30,"(2, 0, 1, 0, 0, 1)",29395.23120884863
31,"(2, 0, 0, 0, 0, 1)",29439.79158567354
32,"(4, 0, 0, 0, 0, 0)",29523.66722114538
33,"(3, 0, 0, 0, 0, 0)",29558.094782232005
34,"(2, 0, 1, 0, 0, 0)",29631.486928489634
35,"(2, 0, 0, 0, 0, 0)",29685.16484425682
