,parameters,aic
0,"(3, 0, 2, 1, 0, 1)",24516.39566346333
1,"(2, 0, 1, 1, 0, 1)",24519.54255459992
2,"(4, 0, 0, 1, 0, 1)",24522.92291687501
3,"(3, 0, 0, 1, 0, 1)",24526.78510594565
4,"(4, 0, 2, 1, 0, 1)",24526.93397684769
5,"(4, 0, 1, 1, 0, 1)",24528.99349155158
6,"(2, 0, 2, 1, 0, 1)",24529.451289642366
7,"(2, 0, 0, 1, 0, 1)",24537.03114982835
8,"(3, 0, 1, 1, 0, 1)",24537.797611468246
9,"(2, 0, 2, 1, 0, 0)",25216.307729069136
10,"(3, 0, 1, 1, 0, 0)",25227.266325346416
11,"(4, 0, 2, 1, 0, 0)",25229.175591171334
12,"(3, 0, 2, 1, 0, 0)",25232.24591695502
13,"(3, 0, 2, 0, 0, 1)",25259.396382117426
14,"(2, 0, 2, 0, 0, 1)",25278.216078373767
15,"(4, 0, 2, 0, 0, 1)",25285.81645748899
16,"(3, 0, 2, 0, 0, 0)",25479.028978883445
17,"(4, 0, 2, 0, 0, 0)",25502.409399012802
18,"(4, 0, 1, 1, 0, 0)",25597.047077940955
19,"(3, 0, 0, 1, 0, 0)",25610.228165442364
20,"(4, 0, 0, 1, 0, 0)",25612.024463772876
21,"(2, 0, 1, 1, 0, 0)",25641.52198823508
22,"(4, 0, 1, 0, 0, 1)",25667.274581219088
23,"(3, 0, 0, 0, 0, 1)",25676.250653530955
24,"(3, 0, 1, 0, 0, 1)",25677.923376242183
25,"(4, 0, 0, 0, 0, 1)",25678.222344063364
26,"(2, 0, 0, 1, 0, 0)",25680.276359565392
27,"(2, 0, 1, 0, 0, 1)",25703.893803453575
28,"(2, 0, 0, 0, 0, 1)",25746.444895578425
29,"(2, 0, 2, 0, 0, 0)",25885.93624823347
30,"(3, 0, 1, 0, 0, 0)",25889.04793349834
31,"(4, 0, 1, 0, 0, 0)",25889.101321257498
32,"(4, 0, 0, 0, 0, 0)",25893.045831676754
33,"(3, 0, 0, 0, 0, 0)",25893.85041565685
34,"(2, 0, 1, 0, 0, 0)",25911.10506773013
35,"(2, 0, 0, 0, 0, 0)",25960.638306467892
