,parameters,aic
0,"(3, 0, 1, 1, 0, 1)",26437.79100325024
1,"(3, 0, 2, 1, 0, 1)",26438.03991515593
2,"(4, 0, 1, 1, 0, 1)",26438.79600683665
3,"(4, 0, 0, 1, 0, 1)",26444.46830509656
4,"(3, 0, 0, 1, 0, 1)",26446.205695513978
5,"(4, 0, 2, 1, 0, 1)",26457.777358530435
6,"(2, 0, 1, 1, 0, 1)",26464.31252083389
7,"(2, 0, 0, 1, 0, 1)",26484.792904744427
8,"(2, 0, 2, 1, 0, 1)",26915.081936798288
9,"(4, 0, 1, 1, 0, 0)",27157.967994975428
10,"(3, 0, 1, 1, 0, 0)",27175.921212737067
11,"(4, 0, 2, 1, 0, 0)",27183.59130271099
12,"(4, 0, 1, 0, 0, 1)",27228.457866149944
13,"(2, 0, 2, 1, 0, 0)",27231.675902765226
14,"(3, 0, 1, 0, 0, 1)",27247.068425429577
15,"(4, 0, 2, 0, 0, 1)",27251.662239373414
16,"(3, 0, 2, 0, 0, 1)",27261.163396929765
17,"(3, 0, 2, 1, 0, 0)",27261.224447566103
18,"(4, 0, 0, 1, 0, 0)",27428.19236414589
19,"(3, 0, 0, 1, 0, 0)",27450.73750437868
20,"(4, 0, 1, 0, 0, 0)",27456.48069720184
21,"(3, 0, 1, 0, 0, 0)",27472.194830568005
22,"(4, 0, 2, 0, 0, 0)",27476.258091147312
23,"(3, 0, 2, 0, 0, 0)",27501.69604494746
24,"(2, 0, 1, 1, 0, 0)",27518.619830444142
25,"(4, 0, 0, 0, 0, 1)",27526.41494145075
26,"(2, 0, 0, 1, 0, 0)",27550.96549079779
27,"(3, 0, 0, 0, 0, 1)",27553.697997106756
28,"(2, 0, 1, 0, 0, 1)",27620.6430455148
29,"(2, 0, 0, 0, 0, 1)",27657.412693621467
30,"(4, 0, 0, 0, 0, 0)",27782.10440442842
31,"(3, 0, 0, 0, 0, 0)",27818.245566818478
32,"(2, 0, 1, 0, 0, 0)",27879.88819196247
33,"(2, 0, 2, 0, 0, 1)",27893.04185307029
34,"(2, 0, 0, 0, 0, 0)",27920.930855984647
35,"(2, 0, 2, 0, 0, 0)",28116.171555698067
