,parameters,aic
0,"(2, 0, 2, 1, 0, 1)",28720.77930840676
1,"(3, 0, 2, 1, 0, 1)",28721.713400026827
2,"(4, 0, 2, 1, 0, 1)",28727.437630226337
3,"(3, 0, 1, 1, 0, 1)",28737.694497751545
4,"(4, 0, 1, 1, 0, 1)",28738.867769133183
5,"(3, 0, 0, 1, 0, 1)",28740.069054939686
6,"(4, 0, 0, 1, 0, 1)",28741.6975369475
7,"(2, 0, 1, 1, 0, 1)",28742.393118286072
8,"(2, 0, 0, 1, 0, 1)",28760.774907256266
9,"(2, 0, 2, 1, 0, 0)",29378.81858910705
10,"(4, 0, 1, 1, 0, 0)",29379.51082907775
11,"(3, 0, 1, 1, 0, 0)",29388.380588854227
12,"(4, 0, 2, 1, 0, 0)",29392.71201784558
13,"(3, 0, 2, 1, 0, 0)",29413.962230557354
14,"(2, 0, 2, 0, 0, 1)",29444.73777620273
15,"(4, 0, 1, 0, 0, 1)",29448.710519790482
16,"(3, 0, 1, 0, 0, 1)",29453.68967069838
17,"(4, 0, 2, 0, 0, 1)",29457.75404605173
18,"(3, 0, 2, 0, 0, 1)",29497.11692211396
19,"(4, 0, 0, 1, 0, 0)",29653.811909134347
20,"(3, 0, 0, 1, 0, 0)",29662.491907570915
21,"(2, 0, 2, 0, 0, 0)",29676.283119054955
22,"(4, 0, 1, 0, 0, 0)",29677.99204020157
23,"(3, 0, 1, 0, 0, 0)",29685.829901635654
24,"(4, 0, 2, 0, 0, 0)",29690.17381408592
25,"(2, 0, 1, 1, 0, 0)",29702.20286596364
26,"(3, 0, 2, 0, 0, 0)",29714.562580325925
27,"(2, 0, 0, 1, 0, 0)",29729.887305409888
28,"(4, 0, 0, 0, 0, 1)",29735.143401569996
29,"(3, 0, 0, 0, 0, 1)",29743.946450108244
30,"(2, 0, 1, 0, 0, 1)",29786.12650273056
31,"(2, 0, 0, 0, 0, 1)",29813.33563489066
32,"(4, 0, 0, 0, 0, 0)",29985.47225125252
33,"(3, 0, 0, 0, 0, 0)",29992.722277800116
34,"(2, 0, 1, 0, 0, 0)",30034.849419991566
35,"(2, 0, 0, 0, 0, 0)",30063.972842115905
