,parameters,aic
0,"(3, 0, 0, 1, 0, 1)",25857.47475165995
1,"(2, 0, 1, 1, 0, 1)",25858.157730573763
2,"(4, 0, 0, 1, 0, 1)",25858.893889675768
3,"(3, 0, 2, 1, 0, 1)",25859.285013086926
4,"(2, 0, 2, 1, 0, 1)",25860.328038062853
5,"(4, 0, 1, 1, 0, 1)",25861.179548802567
6,"(3, 0, 1, 1, 0, 1)",25862.655359282064
7,"(4, 0, 2, 1, 0, 1)",25862.677543002424
8,"(2, 0, 0, 1, 0, 1)",25867.791979531557
9,"(2, 0, 2, 1, 0, 0)",26438.03701339116
10,"(3, 0, 1, 1, 0, 0)",26438.343709229186
11,"(4, 0, 2, 1, 0, 0)",26441.034660176465
12,"(4, 0, 1, 1, 0, 0)",26442.38799853044
13,"(2, 0, 2, 0, 0, 1)",26462.942530859127
14,"(4, 0, 1, 0, 0, 1)",26467.559752405563
15,"(3, 0, 1, 0, 0, 1)",26468.204894859315
16,"(4, 0, 2, 0, 0, 1)",26473.280928214062
17,"(2, 0, 2, 0, 0, 0)",26613.951838418467
18,"(4, 0, 1, 0, 0, 0)",26618.529885491058
19,"(3, 0, 1, 0, 0, 0)",26619.167374484514
20,"(4, 0, 2, 0, 0, 0)",26624.49296438304
21,"(4, 0, 0, 1, 0, 0)",26736.842215799836
22,"(3, 0, 0, 1, 0, 0)",26746.23423346099
23,"(3, 0, 2, 1, 0, 0)",26768.415468740324
24,"(2, 0, 1, 1, 0, 0)",26776.909819338012
25,"(4, 0, 0, 0, 0, 1)",26787.9513551213
26,"(2, 0, 0, 1, 0, 0)",26797.52765193089
27,"(3, 0, 0, 0, 0, 1)",26798.258428059056
28,"(3, 0, 2, 0, 0, 1)",26821.457453146024
29,"(2, 0, 1, 0, 0, 1)",26829.429194879736
30,"(2, 0, 0, 0, 0, 1)",26853.47175462739
31,"(4, 0, 0, 0, 0, 0)",26980.62684424356
32,"(3, 0, 0, 0, 0, 0)",26991.285804829902
33,"(3, 0, 2, 0, 0, 0)",27012.723816134385
34,"(2, 0, 1, 0, 0, 0)",27018.59311755248
35,"(2, 0, 0, 0, 0, 0)",27050.045292776304
